AnonId,QKset,Mating,Conclusion,Outcome,Conclusion Category,Conclusion Type,QQ-Norm,QQ-Score,TIRE-03_DIMEN,TIRE-04_QCONT,TIRE-05_QSIZE,TIRE-06_QPATT,TIRE-07_QDIST,TIRE-08_QOVER,TIRE-09_QSUB,TIRE-10_QMAT,TIRE-11_QCLAR,TIRE-12_SUIT,TIRE-13_SUITBASIS,TIRE-13_OTHBASIS,TIRE-14_DESIGN,TIRE-15_SIZE,TIRE-16_MOLD,TIRE-17_WEAR,TIRE-18_DEGWEAR,TIRE-19_WEARDIFF,TIRE-20_RACS,TIRE-21_CONC,TIRE-22_LIMIT,TIRE-22_OTHLIMIT,NumLimitations,TIRE-23_DIFF,TIRE-24_TYPCW,TIRE-25_QTYPE,TIRE-26_QQUAL,TIRE-27_QAREA,TIRE-28_SOFTWARE,TIRE-29_COMM,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK67,Nonmated,NonAssn,N-NonAssn,CN,Probable,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,B_NO,D_UNSURE,C_UNSURE,B_NO,F_INDNON,"K_RACS,L_RACCLARITY,M_TIME",,3,C_MODERATE,B_INFREQ,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,Would like to know time difference on this one between deposition and recovery,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK68,Mated,LimitedAssn,M-LimitedAssn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,D_LIMITED,"D_NOISE,K_RACS,L_RACCLARITY",,3,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK69,Mated,Assn,M-Assn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,K_RACS,L_RACCLARITY",,4,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK70,Nonmated,Excl,N-Excl,TE,Definitive,0.69,11,A_TWOD,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,B_NO,A_MORE,A_YES,B_NO,G_EXC,,,0,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK78,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,C_UNSURE,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"I_QUALTEST,J_TIMAGES,K_RACS,L_RACCLARITY,N_NOPHYSK,O_NOORIGQ",,6,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK79,Nonmated,Assn,N-Assn,Classification,Classification,0.93,13,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"D_NOISE,K_RACS,L_RACCLARITY",,3,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK80,Mated,Assn,M-Assn,Classification,Classification,0.57,8,B_THREED,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,A_YES,,A_NO,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,G_QIMAGES,K_RACS,L_RACCLARITY",,5,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK87,Mated,LimitedAssn,M-LimitedAssn,Classification,Classification,0.64,9,B_THREED,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,A_YES,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,B_QQUANT,D_NOISE,K_RACS,L_RACCLARITY",,5,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK89,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.79,11,B_THREED,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,D_LIMITED,"A_QQUAL,D_NOISE,K_RACS,L_RACCLARITY",,4,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK90,Nonmated,Assn,N-Assn,Classification,Classification,0.57,8,B_THREED,B_MOD,C_NO,A_YES,A_SIGNIFICANT,C_NO-OVERLAP,A_YES,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,G_QIMAGES,K_RACS,L_RACCLARITY,O_NOORIGQ",,6,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK97,Nonmated,Assn,N-Assn,Classification,Classification,0.93,13,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"D_NOISE,K_RACS,L_RACCLARITY",,3,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AXT,QK27,Nonmated,Assn,N-Assn,Classification,Classification,0.81,13,A_TWOD,C_GOOD,C_NO,B_SOMEWHAT,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,D_NOISE,,1,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,B_VIEW,none at this time,,,,,,,,,,,,,,,,,,,,,,,,
AXT,QK44,Mated,Assn,M-Assn,Classification,Classification,0.86,12,B_THREED,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"D_NOISE,L_RACCLARITY",,2,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,B_OCCASIONAL,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK11,Mated,Assn,M-Assn,Classification,Classification,0.71,10,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,A_YES,,A_NO,A_YES,,,A_YES,A_YES,C_UNSURE,C_UNSURE,,,B_NO,C_ASSOC,"D_NOISE,F_RECOVERY,L_RACCLARITY,O_NOORIGQ",,4,B_EASY,B_INFREQ,B_OCCASIONAL,C_RARELY,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK20,Nonmated,Excl,N-Excl,TE,Definitive,0.63,10,A_TWOD,B_MOD,C_NO,B_SOMEWHAT,B_SOME,C_NO-OVERLAP,A_YES,C_NO,B_SOMECLEAR,A_YES,,,A_YES,C_UNSURE,B_NO,B_NO,B_LESS,A_YES,B_NO,G_EXC,"A_QQUAL,D_NOISE,O_NOORIGQ",,3,C_MODERATE,B_INFREQ,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK23,Nonmated,Assn,N-Assn,Classification,Classification,0.86,12,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"D_NOISE,F_RECOVERY,K_RACS,L_RACCLARITY,O_NOORIGQ",,5,B_EASY,B_INFREQ,B_OCCASIONAL,C_RARELY,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK27,Nonmated,Assn,N-Assn,Classification,Classification,0.75,12,A_TWOD,B_MOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,A_YES,C_NO,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,I_QUALTEST,L_RACCLARITY",,4,D_DIFFICULT,B_INFREQ,B_OCCASIONAL,A_OFTEN,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK35,Nonmated,NonAssn,N-NonAssn,CN,Probable,0.88,14,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,F_INDNON,"A_QQUAL,L_RACCLARITY,M_TIME",,3,C_MODERATE,B_INFREQ,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK45,Nonmated,NotSuitable,NoValue,Neutral,Neutral,0.86,12,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,B_NO,"F_IMAGE,G_ABSENCE,H_OTHER","3D impression of known tires not available.  I generally prefer to compare 3D to 3D.  Also, the ruler is placed on wood which appears in the photo to not be on the same plane as the bottom of the impression.",,,,,,,,,,,0,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK65,Mated,ID,M-ID,TI,Definitive,0.81,13,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,A_YES,A_ID,"A_QQUAL,D_NOISE,L_RACCLARITY,N_NOPHYSK,O_NOORIGQ",,5,C_MODERATE,A_OFTEN,A_OFTEN,B_OCCASIONAL,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK85,Nonmated,Assn,N-Assn,Classification,Classification,0.86,12,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,L_RACCLARITY",,3,B_EASY,B_INFREQ,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
AAR,QK90,Nonmated,Assn,N-Assn,Classification,Classification,0.79,11,B_THREED,B_MOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,F_RECOVERY,K_RACS,L_RACCLARITY",,5,B_EASY,B_INFREQ,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK05,Mated,ID,M-ID,TI,Definitive,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,A_YES,,,A_YES,A_ID,,,0,C_MODERATE,B_INFREQ,B_OCCASIONAL,C_RARELY,B_OCCASIONAL,A_ENHANCE,RAC used for ID in section D (T1-06),,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK12,Mated,Assn,M-Assn,Classification,Classification,0.88,14,A_TWOD,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,C_UNSURE,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,L_RACCLARITY",,3,C_MODERATE,B_INFREQ,B_OCCASIONAL,C_RARELY,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK22,Nonmated,Assn,N-Assn,Classification,Classification,0.81,13,A_TWOD,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,C_NO,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"C_DISTORTION,L_RACCLARITY",,2,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK24,Mated,Assn,M-Assn,Classification,Classification,0.63,10,A_TWOD,A_POOR,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,A_YES,A_NO,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"A_QQUAL,B_QQUANT,L_RACCLARITY",,3,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK33,Mated,Assn,M-Assn,Classification,Classification,0.64,9,B_THREED,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,A_NO,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"A_QQUAL,L_RACCLARITY",,2,C_MODERATE,A_OFTEN,B_OCCASIONAL,A_OFTEN,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK35,Nonmated,Assn,N-Assn,Classification,Classification,0.81,13,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,L_RACCLARITY,,1,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK45,Nonmated,Inc,Inc,Neutral,Neutral,0.79,11,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,A_NO,A_YES,,,C_UNSURE,,,,,,,E_INCON,"D_NOISE,I_QUALTEST,L_RACCLARITY",,3,D_DIFFICULT,A_OFTEN,B_OCCASIONAL,C_RARELY,C_RARELY,A_ENHANCE,I went inconclusive for this one because there are lugs in the outer ribs of the K that have a U-shape that is not represented in the Q. Unsure if this is b/c of the soft nature of the dirt the Q is in. I would want to make additional test impressions using a soft surface to see if the U-shape does not get reproduced (I hope that makes sense...).,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK53,Nonmated,Inc,Inc,Neutral,Neutral,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,B_NO,C_UNSURE,B_NO,A_MORE,B_NO,B_NO,E_INCON,"J_TIMAGES,L_RACCLARITY,M_TIME",,3,D_DIFFICULT,B_INFREQ,B_OCCASIONAL,C_RARELY,B_OCCASIONAL,A_ENHANCE,"I would need to know the time between deposition of the Q impression and collection of the K. There are dots in the Q impression that are not represented in the K (because it is more worn?). Additionally, I think the spacing between tread elements is slightly off, so I don't feel confident including the K (a slightly different mold?). These reasons are why I went with ""inconclusive"".",,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK54,Nonmated,Assn,N-Assn,Classification,Classification,0.75,12,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,A_NO,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"A_QQUAL,L_RACCLARITY",,2,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK79,Nonmated,Assn,N-Assn,Classification,Classification,0.79,11,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,A_NO,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,L_RACCLARITY,,1,C_MODERATE,B_INFREQ,B_OCCASIONAL,C_RARELY,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK82,Mated,Assn,M-Assn,Classification,Classification,0.71,10,B_THREED,C_GOOD,C_NO,B_SOMEWHAT,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,A_NO,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"A_QQUAL,L_RACCLARITY",,2,C_MODERATE,A_OFTEN,B_OCCASIONAL,A_OFTEN,A_OFTEN,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK85,Nonmated,Assn,N-Assn,Classification,Classification,0.79,11,B_THREED,B_MOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,L_RACCLARITY,,1,C_MODERATE,A_OFTEN,B_OCCASIONAL,C_RARELY,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK89,Nonmated,Assn,N-Assn,Classification,Classification,0.64,9,B_THREED,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,A_NO,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"A_QQUAL,L_RACCLARITY",,2,C_MODERATE,A_OFTEN,B_OCCASIONAL,A_OFTEN,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK90,Nonmated,Assn,N-Assn,Classification,Classification,0.57,8,B_THREED,B_MOD,C_NO,B_SOMEWHAT,C_NONE,C_NO-OVERLAP,A_YES,,A_NO,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"A_QQUAL,L_RACCLARITY",,2,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK91,Mated,ID,M-ID,TI,Definitive,0.81,13,A_TWOD,B_MOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,C_NO,B_SOMECLEAR,A_YES,,,A_YES,A_YES,A_YES,A_YES,,,A_YES,A_ID,D_NOISE,,1,B_EASY,C_NO,C_RARELY,C_RARELY,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
AMX,QK95,Nonmated,Assn,N-Assn,Classification,Classification,0.86,12,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,A_NO,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,L_RACCLARITY,,1,C_MODERATE,B_INFREQ,B_OCCASIONAL,C_RARELY,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
