Participant (AnonID),QKset,QKRset,Mating,Baseline Dataset,Repeat order for Participant,Qamt,Kamt,SD,Factor Pair,Factor Pair Role,Outcome,Conclusion,Excl Basis,Difficulty,Skill Level,WritingType,QVariation,KVariation,Comparable,NeedOriginals,Comment,Limitation Count,L1_QClarity,L2_KClarity,L3_QQuantity,L4_KQuantity,L5_Insuff,L6_NotComp,L7_Unexp,L8_Distortion,IF-A_Abbrev,IF-B_Align,IF-C_Arrange,IF-D_BaselineRel,IF-E_ConnStrokes,IF-F_HeightRel,IF-G_TermStrokes,IF-H_Formation,IF-I_PenLifts,IF-J_PenPres,IF-L_Punc,IF-K_Rhythm,IF-M_Size,IF-N_Skill,IF-O_Slant,IF-P_Spacing,IF-Q_Symbol
AH1C7C,QK867,QK867,M,Yes,0, QL, K1, D,,,CA,ProbWritten,,Med,MedSkill,ConnectedCursive,MedVar,LimitedVar,CommonWords,No,,1,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No
AH1C7C,QK873,QK873,M,Yes,0, QS, K5, D,QK873-QK874,QS-Kx-D,TP,Written,,Easy,LowSkill,ConnectedCursive,MedVar,MedVar,CommonWords,,,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
AH1C7C,QK885,QK885,N,Yes,0, QL, K1, D,,,CN,ProbNot,Details,Diff,LowSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonWords,No,,2,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No
AH1C7C,QK891,QK891,M,Yes,0, QL, K5, S,,,TP,Written,,Easy,MedSkill,ConnectedCursive,MedVar,MedVar,CommonWords,,,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
AH1C7C,QK901,QK901,M,Yes,0, QS, K3, S,QK900-QK901,QS-K3-x,CA,ProbWritten,,Med,MedSkill,DisconnCursive,MedVar,MedVar,SameText,No,,2,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
AH1C7C,QK908,QK908,M,Yes,0, QL, K5, D,,,FN,NotWritten,Details,Med,MedSkill,ConnectedPrint,MedVar,MedVar,CommonWords,,,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
AH1C7C,QK920,QK920,M,Yes,0, QL, K5, S,,,TP,Written,,Easy,MedSkill,DisconnCursive,MedVar,MedVar,SameText,,,1,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No
AH1C7C,QK929,QK929,N,Yes,0, QL, K5, S,QK537-QK929,QL-Kx-S,FP,Written,,Easy,LowSkill,DisconnCursive,MedVar,MedVar,CommonWords,,,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
AH1CE1,QK325,QK325-QK648,M,Yes,0, QL, K1, S,,,TP,Written,,Easy,MedSkill,DisconnPrint,MedVar,MedVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK332,QK332,N,Yes,0, QL, K3, D,,,TN,NotWritten,Mix,VEasy,MedSkill,ConnectedCursive,LargeVar,LargeVar,CommonCombo,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No
AH1CE1,QK340,QK340-QK662,N,Yes,0, QL, K3, S,,,TN,NotWritten,Mix,Med,HighSkill,ConnectedPrint,LargeVar,LargeVar,SameText,," I am surprised at finding two writers with very similar, but unusual habits in connecting strokes (.  It's made me rethink my idea of ""unusual""",0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No
AH1CE1,QK389,QK389,N,Yes,0, QL, K1, D,,,TN,NotWritten,Mix,Med,HighSkill,ConnectedPrint,LargeVar,LargeVar,CommonCombo,," Again, I am astounded that you found two people who connect ""rs"" in an untypical way, and also use the i dot as an approach stroke to the ""n"" in ""in"" combinations.",1,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No
AH1CE1,QK397,QK397,N,Yes,0, QL, K5, S,,,TN,NotWritten,Mix,Easy,LowSkill,DisconnPrint,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK435,QK435,N,Yes,0, QL, K3, D,,,TN,NotWritten,Mix,Diff,HighSkill,ConnectedCursive,LargeVar,LargeVar,CommonCombo,,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK727,QK442-QK727,M,Yes,0, QL, K3, S,QK531-QK727,Qx-K3-S,TP,Written,,Easy,HighSkill,Mixed,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK744,QK472-QK744,N,Yes,0, QL, K1, S,,,TN,NotWritten,Mix,Easy,HighSkill,ConnectedCursive,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK793,QK475-QK793,N,Yes,0, QL, K1, S,QK776-QK793,QL-Kx-S,TN,NotWritten,Mix,VEasy,HighSkill,Mixed,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK478,QK478-QK841,M,Yes,0, QL, K1, S,,,TP,Written,,VEasy,HighSkill,ConnectedCursive,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK509,QK509,N,Yes,0, QL, K3, D,,,TN,NotWritten,Mix,Easy,HighSkill,DisconnCursive,LargeVar,LargeVar,CommonWords,,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No
AH1CE1,QK529,QK529,N,Yes,0, QL, K5, D,,,TN,NotWritten,Mix,Easy,MedSkill,Mixed,LargeVar,LargeVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK868,QK559-QK868,M,Yes,0, QL, K1, S,,,TP,Written,,Easy,HighSkill,Mixed,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK914,QK571-QK914,N,Yes,0, QL, K1, S,,,CN,ProbNot,Mix,Med,HighSkill,ConnectedCursive,LargeVar,LargeVar,SameText,No,,1,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH1CE1,QK590,QK590,M,Yes,0, QL, K5, D,,,TP,Written,,Med,MedSkill,Mixed,LargeVar,LargeVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK595,QK595,N,Yes,0, QL, K5, D,,,TN,NotWritten,Mix,Easy,LowSkill,ConnectedPrint,LargeVar,LargeVar,CommonCombo,," I am amazed at how you were able to find so many writings that are similar in appearance, yet on further analysis, were done (I believe) by different persons.",1,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK618,QK618,N,Yes,0, QL, K1, D,,,TN,NotWritten,Mix,Easy,MedSkill,ConnectedCursive,LargeVar,LargeVar,CommonCombo,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK932,QK640-QK932,M,Yes,0, QL, K3, S,QK640-QK932,QL-K3-x,NC,NoConc,,VDiff,HighSkill,ConnectedCursive,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
AH1CE1,QK645,QK645,M,Yes,0, QL, K3, D,QK402-QK645,Qx-K3-D,TP,Written,,Easy,HighSkill,DisconnPrint,LargeVar,LargeVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
AH1CE1,QK706,QK706,M,Yes,0, QL, K5, D,QK706-QK708,QL-Kx-D,TP,Written,,VEasy,HighSkill,Mixed,LargeVar,LargeVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No
AH1CE1,QK720,QK720,M,Yes,0, QL, K5, S,QK354-QK720,QL-Kx-S,CA,ProbWritten,,Diff,LowSkill,Mixed,LargeVar,LargeVar,SameText,Yes,,2,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK730,QK730,N,Yes,0, QL, K5, D,QK730-QK851,QL-Kx-D,TN,NotWritten,Mix,Easy,HighSkill,ConnectedPrint,LargeVar,LargeVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK734,QK734,N,Yes,0, QL, K3, S,,,TN,NotWritten,Mix,VEasy,HighSkill,DisconnPrint,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK737,QK737,M,Yes,0, QL, K5, S,,,TP,Written,,VEasy,LowSkill,Mixed,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK777,QK777,M,Yes,0, QL, K3, D,,,CA,ProbWritten,,Med,LowSkill,ConnectedCursive,LargeVar,LargeVar,CommonCombo,No,,2,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK815,QK815,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Med,LowSkill,ConnectedCursive,MedVar,MedVar,CommonWords,No,,2,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
AH1CE1,QK844,QK844,N,Yes,0, QL, K5, S,,,TN,NotWritten,Mix,Easy,LowSkill,DisconnPrint,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK863,QK863,M,Yes,0, QL, K1, D,,,TP,Written,,VEasy,HighSkill,ConnectedCursive,LargeVar,LargeVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH1CE1,QK867,QK867,M,Yes,0, QL, K1, D,,,TP,Written,,Med,MedSkill,ConnectedCursive,LargeVar,LargeVar,CommonCombo,,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
AH1CE1,QK929,QK929,N,Yes,0, QL, K5, S,QK537-QK929,QL-Kx-S,CN,ProbNot,Mix,Med,LowSkill,ConnectedPrint,LargeVar,LargeVar,SameText,No,,1,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH1D87,QK648,QK325-QK648,M,Yes,1, QL, K1, S,,,TP,Written,,VEasy,HighSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
AH1D87,QK325,QK325-QK648,M,No,2, QL, K1, S,,,TP,Written,,VEasy,HighSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK331,QK331,M,Yes,0, QL, K3, D,,,TP,Written,,Med,MedSkill,Mixed,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK332,QK332,N,Yes,0, QL, K3, D,,,CN,ProbNot,Mix,Med,HighSkill,ConnectedCursive,LargeVar,LargeVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
AH1D87,QK338,QK338,N,Yes,0, QS, K1, D,QK338-QK344,QS-Kx-D,CN,ProbNot,Details,Easy,LowSkill,DisconnCursive,LargeVar,MedVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK662,QK340-QK662,N,Yes,1, QL, K3, S,,,IA,ProbWritten,Mix,Easy,HighSkill,Mixed,LimitedVar,LimitedVar,CommonCombo,Yes,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
AH1D87,QK340,QK340-QK662,N,No,2, QL, K3, S,,,CN,ProbNot,,Med,HighSkill,DisconnPrint,MedVar,LargeVar,SameText,Yes,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
AH1D87,QK347,QK347,N,Yes,0, QS, K5, D,QK334-QK347,QS-Kx-D,TN,NotWritten,Details,Med,MedSkill,Mixed,MedVar,LargeVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK360,QK360,M,Yes,0, QS, K3, D,QK359-QK360,Qx-K3-D,CA,ProbWritten,,Easy,MedSkill,ConnectedCursive,MedVar,MedVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK373,QK373,N,Yes,0, QS, K5, S,QK373-QK465,QS-Kx-S,CN,ProbNot,Details,Med,MedSkill,Mixed,LimitedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK380,QK380,M,Yes,0, QS, K3, S,QK379-QK380,Qx-K3-S,CA,ProbWritten,,Easy,MedSkill,ConnectedCursive,MedVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK389,QK389,N,Yes,0, QL, K1, D,,,CN,ProbNot,Details,Easy,HighSkill,ConnectedCursive,MedVar,MedVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
AH1D87,QK395,QK395,N,Yes,0, QL, K3, D,,,CN,ProbNot,Holistic,Diff,HighSkill,Mixed,MedVar,MedVar,NoComp,Yes,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
AH1D87,QK397,QK397,N,Yes,0, QL, K5, S,,,TN,NotWritten,Details,Easy,MedSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK398,QK398,M,Yes,0, QL, K3, D,,,TP,Written,,Easy,MedSkill,Mixed,MedVar,MedVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK634,QK408-QK634,N,Yes,1, QL, K3, S,QK408-QK634,Qx-K3-S,TN,NotWritten,Details,Easy,HighSkill,DisconnPrint,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK408,QK408-QK634,N,No,2, QL, K3, S,QK409-QK634,Qx-K3-S,TN,NotWritten,Details,Easy,HighSkill,DisconnPrint,MedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
AH1D87,QK417,QK417,M,Yes,0, QL, K3, S,,,TP,Written,,Med,MedSkill,Mixed,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK429,QK429,N,Yes,0, QL, K5, D,,,CN,ProbNot,Mix,Diff,HighSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonWords,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
AH1D87,QK435,QK435,N,Yes,0, QL, K3, D,,,IA,ProbWritten,,Med,HighSkill,ConnectedCursive,LargeVar,LargeVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No
AH1D87,QK437,QK437,M,Yes,0, QL, K1, S,,,TP,Written,,VEasy,LowSkill,Mixed,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
AH1D87,QK439,QK439,M,Yes,0, QL, K5, D,,,TP,Written,,VEasy,HighSkill,DisconnCursive,LimitedVar,LimitedVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK442,QK442-QK727,M,Yes,1, QL, K3, S,QK442-QK727,Qx-K3-S,TP,Written,,Med,HighSkill,Mixed,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
AH1D87,QK727,QK442-QK727,M,No,2, QL, K3, S,QK531-QK727,Qx-K3-S,TP,Written,,Easy,HighSkill,Mixed,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK450,QK450,M,Yes,0, QA, K1, D,,,TP,Written,,Easy,MedSkill,Mixed,MedVar,MedVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
AH1D87,QK462,QK462,N,Yes,0, QL, K5, D,,,TN,NotWritten,Details,Med,LowSkill,ConnectedPrint,MedVar,MedVar,CommonCombo,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
AH1D87,QK464,QK464,N,Yes,0, QL, K1, D,,,TN,NotWritten,Mix,Med,MedSkill,DisconnCursive,LargeVar,LargeVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK472,QK472-QK744,N,Yes,1, QL, K1, S,,,CN,ProbNot,Mix,Easy,MedSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonCombo,Yes,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No
AH1D87,QK744,QK472-QK744,N,No,2, QL, K1, S,,,CN,ProbNot,Details,Easy,HighSkill,ConnectedCursive,LargeVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK475,QK475-QK793,N,Yes,1, QL, K1, S,QK475-QK793,QL-Kx-S,TN,NotWritten,Mix,VEasy,MedSkill,Mixed,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK793,QK475-QK793,N,No,2, QL, K1, S,QK776-QK793,QL-Kx-S,TN,NotWritten,Mix,VEasy,MedSkill,DisconnPrint,LimitedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK841,QK478-QK841,M,Yes,1, QL, K1, S,,,TP,Written,,VEasy,MedSkill,ConnectedCursive,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
AH1D87,QK478,QK478-QK841,M,No,2, QL, K1, S,,,TP,Written,,VEasy,HighSkill,ConnectedCursive,LargeVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK488,QK488,N,Yes,0, QL, K1, S,,,TN,NotWritten,Mix,Easy,HighSkill,ConnectedCursive,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No
AH1D87,QK496,QK496,M,Yes,0, QL, K5, D,,,TP,Written,,Med,MedSkill,Mixed,LargeVar,LimitedVar,CommonCombo,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK499,QK499,N,Yes,0, QS, K3, D,QK499-QK765,QS-K3-x,TN,NotWritten,Mix,Med,HighSkill,Mixed,LargeVar,MedVar,NoComp,,,1,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH1D87,QK500,QK500,N,Yes,0, QL, K5, D,,,CN,ProbNot,Details,Diff,MedSkill,ConnectedCursive,LimitedVar,MedVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK501,QK501,N,Yes,0, QL, K5, S,,,TN,NotWritten,Mix,Easy,MedSkill,Mixed,LargeVar,LimitedVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK505,QK505,M,Yes,0, QL, K1, D,,,TP,Written,,VEasy,MedSkill,ConnectedCursive,LimitedVar,LimitedVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK509,QK509,N,Yes,0, QL, K3, D,,,TN,NotWritten,Mix,Easy,HighSkill,ConnectedCursive,LargeVar,LargeVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
AH1D87,QK513,QK513,M,Yes,0, QL, K3, S,,,CA,ProbWritten,,Med,MedSkill,Mixed,LargeVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK522,QK522,N,Yes,0, QL, K1, D,,,CN,ProbNot,Mix,Med,MedSkill,ConnectedCursive,LimitedVar,MedVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
AH1D87,QK528,QK528,M,Yes,0, QS, K5, S,QK460-QK528,QS-Kx-S,CA,ProbWritten,,Easy,LowSkill,Mixed,LargeVar,LargeVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK529,QK529,N,Yes,0, QL, K5, D,,,TN,NotWritten,Mix,Easy,HighSkill,ConnectedCursive,MedVar,MedVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK539,QK539,M,Yes,0, QL, K3, D,QK458-QK539,QL-K3-x,TP,Written,,Easy,MedSkill,Mixed,LimitedVar,LimitedVar,CommonWords,,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK554,QK554,M,Yes,0, QL, K1, D,QK554-QK584,QL-Kx-D,CA,ProbWritten,,Diff,MedSkill,ConnectedCursive,MedVar,MedVar,NoComp,No,,1,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK555,QK555,N,Yes,0, QL, K1, S,,,CN,ProbNot,Mix,Med,HighSkill,ConnectedCursive,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK559,QK559-QK868,M,Yes,1, QL, K1, S,,,TP,Written,,Med,HighSkill,Mixed,LargeVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No
AH1D87,QK868,QK559-QK868,M,No,2, QL, K1, S,,,CA,ProbWritten,,Easy,HighSkill,DisconnCursive,MedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK571,QK571-QK914,N,Yes,1, QL, K1, S,,,TN,NotWritten,Mix,Med,MedSkill,ConnectedCursive,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK914,QK571-QK914,N,No,2, QL, K1, S,,,TN,NotWritten,Details,Easy,HighSkill,ConnectedCursive,MedVar,MedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No
AH1D87,QK573,QK573,N,Yes,0, QL, K1, D,,,TN,NotWritten,Holistic,Easy,HighSkill,ConnectedCursive,MedVar,MedVar,NoComp,,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK577,QK577,N,Yes,0, QL, K5, S,,,CN,ProbNot,Mix,Med,HighSkill,DisconnPrint,LimitedVar,MedVar,SameText,No,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK588,QK588,N,Yes,0, QS, K1, S,QK432-QK588,QS-Kx-S,TN,NotWritten,Mix,Med,MedSkill,Mixed,MedVar,LargeVar,SameText,,,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK590,QK590,M,Yes,0, QL, K5, D,,,CA,ProbWritten,,Easy,MedSkill,Mixed,LargeVar,LargeVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
AH1D87,QK595,QK595,N,Yes,0, QL, K5, D,,,CN,ProbNot,Details,Med,MedSkill,Mixed,MedVar,MedVar,NoComp,No,,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No
AH1D87,QK617,QK617,N,Yes,0, QL, K1, S,,,TN,NotWritten,Details,Easy,HighSkill,DisconnPrint,LimitedVar,LimitedVar,SameText,,,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
