AnonID,Cset,Mating,Phase,K01_Q1value,K03_Caliber,K04_Twist,K05_LGnum,K06_LGwidth,K07_Rifling,K08_Conclusion,K09_Difficulty,K10_Comparability,K11_CircumQ1,K12_AmtRiflingQ1
BNFET,KQ1378,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,ModRepro,Yes,66-100%
BNFET,KQ1529,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,VEasy,ModRepro,No,33-66%
BNFET,KQ1654,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BNFET,KQ1900,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BNFET,KQ1900,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,VEasy,HiRepro,Yes,66-100%
BNFET,KQ1910,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BNFET,KQ1999,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,VEasy,LowRepro,No,66-100%
BNFET,KQ2100,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BNFET,KQ2173,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,VEasy,ModRepro,No,66-100%
BNFET,KQ2366,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BNFET,KQ2516,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BNFET,KQ2533,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,33-66%
BNFET,KQ2582,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BNFET,KQ2610,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BNFET,KQ2623,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BNFET,KQ2663,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BNFET,KQ2729,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BNFET,KQ2729,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BNFET,KQ2811,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,No,66-100%
BNFET,KQ2860,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BNFET,KQ2879,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,33-66%
BNFET,KQ3019,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BNFET,KQ3024,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BNFET,KQ3087,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BNFET,KQ3102,Nonmated,Supplemental,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BNFET,KQ3128,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BNFET,KQ3189,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BNFET,KQ3637,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,66-100%
BNFET,KQ3670,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Norm,HiRepro,No,66-100%
BNFET,KQ3730,Nonmated,Supplemental,Value,Same,Same,Same,Same,Same,LeanExcl,Norm,LowRepro,Yes,66-100%
BNFET,KQ3868,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BNFET,KQ3970,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BNFET,KQ4065,Nonmated,Primary (2nd assignments),Value,CantTell,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BNFET,KQ4065,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,HiRepro,No,66-100%
BNFET,KQ4108,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BNFET,KQ4162,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BNFET,KQ4186,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,LowRepro,Yes,66-100%
BNFET,KQ4223,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BNFET,KQ4269,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,No,66-100%
BNFET,KQ4298,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BNFET,KQ4344,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BNFET,KQ4347,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,33-66%
BNFET,KQ4715,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BNFET,KQ4776,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BNFET,KQ4840,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BNFET,KQ4906,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BNFET,KQ4906,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,66-100%
BNHQY,KQ1253,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BNHQY,KQ1355,Nonmated,Primary (Baseline),NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na
BNHQY,KQ1360,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BNHQY,KQ1372,Mated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BNHQY,KQ1375,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BNHQY,KQ1383,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BNHQY,KQ1590,Nonmated,Primary (Baseline),NV,Same,Same,CantTell,Same,Same,NoValue,na,na,na,na
BNHQY,KQ1880,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,66-100%
BNHQY,KQ1904,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,Yes,66-100%
BNHQY,KQ1956,Nonmated,Primary (Baseline),NV,CantTell,Same,Same,Same,Same,NoValue,na,na,na,na
BNHQY,KQ2050,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BNHQY,KQ2270,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,LowRepro,Yes,66-100%
BNHQY,KQ2488,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,LowRepro,No,66-100%
BNHQY,KQ2498,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,VEasy,LowRepro,Yes,66-100%
BNHQY,KQ2971,Nonmated,Primary (Baseline),NV,Same,Same,Same,CantTell,Same,NoValue,na,na,na,na
BNHQY,KQ2981,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BNHQY,KQ3111,Mated,Primary (Baseline),Value,CantTell,Same,Diff,Same,Same,ID,Easy,HiRepro,No,66-100%
BNHQY,KQ3313,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BNHQY,KQ3496,Mated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BNHQY,KQ3563,Mated,Primary (Baseline),NV,Same,Same,CantTell,CantTell,Same,NoValue,na,na,na,na
BNHQY,KQ4068,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BNHQY,KQ4082,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BNHQY,KQ4084,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BNHQY,KQ4153,Nonmated,Primary (Baseline),NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na
BNHQY,KQ4371,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BNHQY,KQ4407,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BNHQY,KQ4424,Mated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,LeanID,Norm,LowRepro,No,66-100%
BNHQY,KQ4434,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,VEasy,HiRepro,No,66-100%
BNHQY,KQ4667,Mated,Primary (Baseline),NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na
BNHQY,KQ4856,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BNTVY,KQ1050,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,No,66-100%
BNTVY,KQ1084,Nonmated,Primary (Baseline),Value,CantTell,Same,Same,Same,Same,Excl,Diff,LowRepro,No,66-100%
BNTVY,KQ1515,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Excl,Diff,LowRepro,Yes,66-100%
BNTVY,KQ1889,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,HiRepro,Yes,66-100%
BNTVY,KQ2235,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Diff,LowRepro,Yes,66-100%
BNTVY,KQ2280,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,VDiff,LowRepro,No,33-66%
BNTVY,KQ2296,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,VDiff,ModRepro,Yes,66-100%
BNTVY,KQ2967,Nonmated,Primary (Baseline),Value,Same,Same,Diff,Diff,Same,Excl,VEasy,HiRepro,No,66-100%
BNTVY,KQ3024,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BNTVY,KQ3379,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Excl,Norm,LowRepro,No,33-66%
BNTVY,KQ3620,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,33-66%
BNTVY,KQ3776,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Easy,ModRepro,No,33-66%
BNTVY,KQ3949,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BNTVY,KQ3974,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BNTVY,KQ4108,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Diff,ModRepro,No,66-100%
BNTVY,KQ4207,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Diff,LowRepro,Yes,66-100%
BNTVY,KQ4223,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BNTVY,KQ4447,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Easy,HiRepro,No,66-100%
BNTVY,KQ4523,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,No,66-100%
BNTVY,KQ4840,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Diff,LowRepro,Yes,66-100%
BPFBJ,KQ1840,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BPFBJ,KQ2035,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BPFBJ,KQ2097,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BPFBJ,KQ2246,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Norm,ModRepro,No,66-100%
BPFBJ,KQ2333,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BPFBJ,KQ2547,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BPFBJ,KQ3561,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BPFBJ,KQ4247,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,ModRepro,Yes,66-100%
BPFBJ,KQ4282,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,66-100%
BPFBJ,KQ4465,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BPUUT,KQ1554,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,No,33-66%
BPUUT,KQ1578,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,VDiff,LowRepro,Yes,66-100%
BPUUT,KQ1875,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BPUUT,KQ2235,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,VDiff,LowRepro,Yes,66-100%
BPUUT,KQ3021,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,ModRepro,Yes,66-100%
BPUUT,KQ3167,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BPUUT,KQ3379,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,No,33-66%
BPUUT,KQ3620,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BPUUT,KQ3776,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,No,33-66%
BPUUT,KQ3974,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,ModRepro,Yes,66-100%
BPUUT,KQ4240,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,ModRepro,No,66-100%
BPUUT,KQ4519,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,LowRepro,Yes,66-100%
BPUUT,KQ4552,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,ModRepro,No,66-100%
BPUUT,KQ4638,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,ModRepro,No,66-100%
BPUUT,KQ4894,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,VDiff,LowRepro,No,01-33%
BPWZL,KQ1009,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,VDiff,LowRepro,Yes,66-100%
BPWZL,KQ1205,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BPWZL,KQ1307,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,01-33%
BPWZL,KQ1415,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,Yes,66-100%
BPWZL,KQ1443,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BPWZL,KQ1611,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BPWZL,KQ1664,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BPWZL,KQ1827,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,Yes,66-100%
BPWZL,KQ1833,Nonmated,Primary (Baseline),Value,Same,Same,Diff,Diff,Same,Excl,Norm,HiRepro,Yes,66-100%
BPWZL,KQ1865,Mated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BPWZL,KQ1868,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BPWZL,KQ1999,Nonmated,Primary (2nd assignments),Value,CantTell,Same,CantTell,Diff,Same,Excl,Norm,ModRepro,No,66-100%
BPWZL,KQ1999,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Norm,LowRepro,No,66-100%
BPWZL,KQ2100,Nonmated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BPWZL,KQ2100,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BPWZL,KQ2110,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,LeanExcl,Diff,LowRepro,No,66-100%
BPWZL,KQ2267,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,No,66-100%
BPWZL,KQ2298,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BPWZL,KQ2381,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Norm,ModRepro,No,33-66%
BPWZL,KQ2593,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,No,66-100%
BPWZL,KQ2730,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,No,66-100%
BPWZL,KQ2796,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Diff,Same,Excl,Easy,HiRepro,No,66-100%
BPWZL,KQ2811,Mated,Primary (2nd assignments),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BPWZL,KQ2811,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,ModRepro,No,66-100%
BPWZL,KQ2922,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BPWZL,KQ2986,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Diff,ModRepro,Yes,66-100%
BPWZL,KQ3175,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BPWZL,KQ3247,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BPWZL,KQ3460,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BPWZL,KQ3477,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BPWZL,KQ3543,Nonmated,Primary (Baseline),NV,Same,Same,Same,CantTell,Same,NoValue,na,na,na,na
BPWZL,KQ3650,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BPWZL,KQ3813,Nonmated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BPWZL,KQ3859,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,ModRepro,Yes,66-100%
BPWZL,KQ3979,Mated,Primary (Baseline),NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na
BPWZL,KQ4110,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BPWZL,KQ4156,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BPWZL,KQ4184,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BPWZL,KQ4298,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,LeanID,Diff,LowRepro,Yes,66-100%
BPWZL,KQ4298,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Diff,ModRepro,Yes,66-100%
BPWZL,KQ4344,Mated,Primary (2nd assignments),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BPWZL,KQ4344,Mated,Primary (Baseline),NV,Same,Same,Same,Same,Same,NoValue,na,na,na,na
BPWZL,KQ4413,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,Yes,66-100%
BPWZL,KQ4442,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BPWZL,KQ4622,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BPWZL,KQ4677,Nonmated,Primary (Baseline),NV,CantTell,Same,CantTell,Same,Same,NoValue,na,na,na,na
BPWZL,KQ4699,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Diff,LowRepro,No,66-100%
BPWZL,KQ4739,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,LeanExcl,Norm,HiRepro,Yes,66-100%
BPWZL,KQ4749,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Diff,LowRepro,No,33-66%
BPWZL,KQ4802,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BRAJL,KQ1263,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BRAJL,KQ1270,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ1378,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ1404,Nonmated,Supplemental,Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ1553,Mated,Supplemental,Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,Yes,66-100%
BRAJL,KQ1556,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,33-66%
BRAJL,KQ1654,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BRAJL,KQ1715,Mated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ1823,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,Yes,66-100%
BRAJL,KQ1892,Nonmated,Supplemental,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,Yes,33-66%
BRAJL,KQ1900,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,ModRepro,Yes,66-100%
BRAJL,KQ1946,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,66-100%
BRAJL,KQ1983,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,LowRepro,No,33-66%
BRAJL,KQ1991,Nonmated,Primary (Baseline),Value,Same,Same,CantTell,Same,Same,Insuff,Norm,HiRepro,No,66-100%
BRAJL,KQ2091,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ2164,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ2190,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ2228,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BRAJL,KQ2268,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BRAJL,KQ2533,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,ID,Norm,HiRepro,No,33-66%
BRAJL,KQ2650,Nonmated,Primary (Baseline),Value,Same,Same,Same,CantTell,Same,Insuff,Norm,LowRepro,Yes,66-100%
BRAJL,KQ2663,Nonmated,Primary (2nd assignments),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,01-33%
BRAJL,KQ2663,Nonmated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,No,01-33%
BRAJL,KQ2705,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,33-66%
BRAJL,KQ2718,Mated,Primary (Baseline),Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BRAJL,KQ2729,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BRAJL,KQ2755,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,ModRepro,No,33-66%
BRAJL,KQ3019,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Insuff,Norm,LowRepro,No,66-100%
BRAJL,KQ3065,Nonmated,Primary (Baseline),Value,Same,Same,Same,Same,Same,Excl,Norm,HiRepro,No,66-100%
BRAJL,KQ3079,Nonmated,Primary (Baseline),Value,Same,Same,Same,Diff,Same,Excl,Easy,LowRepro,Yes,66-100%
BRAJL,KQ3087,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Norm,HiRepro,Yes,66-100%
BRAJL,KQ3189,Mated,Primary (2nd assignments),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,66-100%
BRAJL,KQ3189,Mated,Primary (Baseline),Value,Same,Same,Same,Same,Same,ID,Easy,HiRepro,No,66-100%
BRAJL,KQ3286,Nonmated,Supplemental,Value,CantTell,Same,CantTell,Same,Same,Insuff,Norm,LowRepro,Yes,33-66%
