exID,pairID,responseID,ground_truth,reported_difficulty,value_decision,response3,response5,ds
8,76,567,N,3,A_OFVAL,1,1,1
8,77,568,N,2,A_OFVAL,1,1,1
8,79,569,N,NA,C_NOVAL,NA,NA,1
8,83,570,N,3,A_OFVAL,1,1,1
8,90,571,N,3,B_LIMVAL,1,1,1
8,95,572,N,3,A_OFVAL,1,1,1
8,96,573,N,NA,C_NOVAL,NA,NA,1
8,99,574,N,4,B_LIMVAL,1,1,1
8,106,575,N,3,B_LIMVAL,1,1,1
8,110,576,M,NA,C_NOVAL,NA,NA,0
8,111,577,N,1,A_OFVAL,1,1,1
8,117,578,N,3,B_LIMVAL,1,1,1
8,118,579,N,3,A_OFVAL,1,1,1
8,122,580,N,3,A_OFVAL,1,1,1
8,123,581,N,3,A_OFVAL,1,1,1
8,124,582,N,3,A_OFVAL,1,1,1
8,125,583,M,4,A_OFVAL,3,5,0
8,127,584,N,4,B_LIMVAL,2,3,1
8,129,585,N,3,B_LIMVAL,1,1,1
8,135,586,M,3,A_OFVAL,3,5,0
8,137,587,N,4,A_OFVAL,1,1,1
8,141,588,N,3,A_OFVAL,1,1,1
8,143,589,M,3,A_OFVAL,3,5,0
8,144,590,M,4,A_OFVAL,3,5,0
8,149,591,N,3,B_LIMVAL,1,1,1
8,150,592,N,3,B_LIMVAL,1,1,1
8,153,593,N,4,B_LIMVAL,2,2,1
8,154,594,N,3,B_LIMVAL,1,1,1
8,155,595,N,3,A_OFVAL,1,1,1
8,156,596,N,3,B_LIMVAL,1,1,1
8,158,597,N,4,B_LIMVAL,2,2,1
8,164,598,M,4,B_LIMVAL,2,3,0
8,165,599,N,4,B_LIMVAL,1,1,1
8,167,600,M,3,A_OFVAL,3,5,0
8,169,601,N,3,A_OFVAL,1,1,1
8,170,602,N,3,A_OFVAL,1,1,1
8,175,603,N,3,A_OFVAL,1,1,1
8,176,604,N,NA,C_NOVAL,NA,NA,1
8,178,605,N,3,B_LIMVAL,1,1,1
8,182,606,N,3,A_OFVAL,1,1,1
8,184,607,N,4,B_LIMVAL,1,1,1
8,186,608,N,3,B_LIMVAL,1,1,1
8,194,609,N,NA,C_NOVAL,NA,NA,1
8,201,610,N,4,A_OFVAL,1,1,1
8,202,611,N,3,B_LIMVAL,2,3,1
8,204,612,N,3,A_OFVAL,1,1,1
8,207,613,N,2,A_OFVAL,1,1,1
8,209,614,N,3,B_LIMVAL,1,1,1
8,211,615,N,2,A_OFVAL,1,1,1
8,213,616,M,3,A_OFVAL,3,5,0
8,216,617,N,4,A_OFVAL,1,1,1
8,219,618,N,4,B_LIMVAL,1,1,1
8,221,619,M,4,A_OFVAL,3,5,0
8,223,620,N,3,B_LIMVAL,1,1,1
8,225,621,N,3,A_OFVAL,1,1,1
8,227,622,N,2,A_OFVAL,1,1,1
8,232,623,M,NA,C_NOVAL,NA,NA,0
8,235,624,M,3,A_OFVAL,3,5,0
8,240,625,M,4,B_LIMVAL,2,3,0
8,241,626,N,2,A_OFVAL,1,1,1
8,242,627,M,3,A_OFVAL,3,5,0
8,248,628,N,NA,C_NOVAL,NA,NA,1
8,254,629,N,3,B_LIMVAL,1,1,1
8,259,630,N,3,A_OFVAL,1,1,1
8,265,631,N,3,A_OFVAL,1,1,1
8,269,632,N,NA,C_NOVAL,NA,NA,1
8,277,633,N,3,A_OFVAL,1,1,1
8,279,634,N,NA,C_NOVAL,NA,NA,1
8,280,635,N,4,A_OFVAL,1,1,1
8,283,636,N,NA,C_NOVAL,NA,NA,1
8,290,637,N,4,B_LIMVAL,2,3,1
8,293,638,N,3,A_OFVAL,1,1,1
8,294,639,N,3,A_OFVAL,2,3,1
8,295,640,N,3,A_OFVAL,1,1,1
8,296,641,N,3,A_OFVAL,1,1,1
8,298,642,N,4,A_OFVAL,1,1,1
9,3,643,N,2,A_OFVAL,1,1,1
9,4,644,M,3,A_OFVAL,1,1,0
9,5,645,N,3,A_OFVAL,1,1,1
9,7,646,M,3,B_LIMVAL,1,1,0
9,8,647,N,1,A_OFVAL,1,1,1
9,10,648,N,1,A_OFVAL,1,1,1
9,21,649,N,2,A_OFVAL,1,1,1
9,22,650,M,1,A_OFVAL,3,5,0
9,24,651,N,4,B_LIMVAL,1,1,1
9,29,652,N,2,A_OFVAL,1,1,1
9,31,653,N,3,A_OFVAL,1,1,1
9,37,654,M,2,A_OFVAL,3,5,0
9,42,655,M,1,A_OFVAL,3,5,0
9,43,656,N,3,A_OFVAL,1,1,1
9,44,657,N,5,B_LIMVAL,2,4,1
9,46,658,M,1,A_OFVAL,3,5,0
9,48,659,N,4,B_LIMVAL,1,1,1
9,50,660,N,1,A_OFVAL,1,1,1
9,52,661,N,2,A_OFVAL,1,1,1
9,63,662,N,2,A_OFVAL,1,1,1
9,64,663,N,4,B_LIMVAL,1,1,1
9,68,664,N,4,B_LIMVAL,1,1,1
9,69,665,N,2,A_OFVAL,1,1,1
9,70,666,N,3,A_OFVAL,1,1,1
9,71,667,N,NA,C_NOVAL,NA,NA,1
9,72,668,N,3,A_OFVAL,1,1,1
9,73,669,N,2,A_OFVAL,1,1,1
9,76,670,N,2,A_OFVAL,1,1,1
9,77,671,N,2,A_OFVAL,1,1,1
9,79,672,N,NA,C_NOVAL,NA,NA,1
9,81,673,N,2,A_OFVAL,1,1,1
9,83,674,N,2,A_OFVAL,1,1,1
9,84,675,N,2,A_OFVAL,1,1,1
9,90,676,N,4,B_LIMVAL,1,1,1
9,91,677,M,1,A_OFVAL,3,5,0
9,95,678,N,1,A_OFVAL,1,1,1
9,96,679,N,5,B_LIMVAL,1,1,1
9,98,680,M,NA,C_NOVAL,NA,NA,0
9,104,681,N,1,A_OFVAL,1,1,1
9,112,682,N,3,A_OFVAL,1,1,1
9,116,683,N,2,A_OFVAL,1,1,1
9,117,684,N,3,A_OFVAL,1,1,1
9,123,685,N,2,A_OFVAL,1,1,1
9,127,686,N,3,A_OFVAL,1,1,1
9,128,687,N,3,A_OFVAL,1,1,1
9,133,688,M,1,A_OFVAL,3,5,0
9,137,689,N,3,A_OFVAL,1,1,1
9,140,690,N,1,A_OFVAL,1,1,1
9,141,691,N,2,A_OFVAL,1,1,1
9,142,692,N,3,A_OFVAL,1,1,1
9,149,693,N,1,A_OFVAL,1,1,1
9,154,694,N,3,A_OFVAL,1,1,1
9,155,695,N,3,B_LIMVAL,1,1,1
9,156,696,N,3,A_OFVAL,1,1,1
9,159,697,N,1,A_OFVAL,1,1,1
9,160,698,N,3,A_OFVAL,1,1,1
9,166,699,M,1,A_OFVAL,3,5,0
9,170,700,N,3,A_OFVAL,1,1,1
9,172,701,N,1,A_OFVAL,1,1,1
9,175,702,N,2,A_OFVAL,1,1,1
9,176,703,N,NA,C_NOVAL,NA,NA,1
9,184,704,N,4,B_LIMVAL,1,1,1
9,189,705,N,2,A_OFVAL,1,1,1
9,190,706,N,2,A_OFVAL,1,1,1
9,191,707,M,1,A_OFVAL,3,5,0
9,194,708,N,NA,C_NOVAL,NA,NA,1
9,198,709,N,4,B_LIMVAL,1,1,1
9,199,710,N,NA,C_NOVAL,NA,NA,1
9,200,711,N,2,A_OFVAL,1,1,1
9,201,712,N,3,A_OFVAL,1,1,1
9,202,713,N,NA,B_LIMVAL,NA,NA,1
9,206,714,M,1,A_OFVAL,3,5,0
9,207,715,N,1,A_OFVAL,1,1,1
9,212,716,N,2,A_OFVAL,1,1,1
9,214,717,N,3,B_LIMVAL,1,1,1
9,215,718,N,2,A_OFVAL,1,1,1
9,216,719,N,3,A_OFVAL,1,1,1
9,218,720,M,2,A_OFVAL,3,5,0
9,223,721,N,3,A_OFVAL,1,1,1
9,225,722,N,2,A_OFVAL,1,1,1
9,233,723,M,1,A_OFVAL,3,5,0
9,246,724,N,3,A_OFVAL,1,1,1
9,247,725,M,3,B_LIMVAL,3,5,0
9,250,726,M,4,A_OFVAL,3,5,0
9,256,727,M,NA,C_NOVAL,NA,NA,0
9,259,728,N,1,A_OFVAL,1,1,1
9,262,729,N,5,A_OFVAL,1,1,1
9,264,730,M,3,B_LIMVAL,1,1,0
9,266,731,N,3,A_OFVAL,1,1,1
9,268,732,N,2,A_OFVAL,1,1,1
9,271,733,N,2,A_OFVAL,1,1,1
9,277,734,N,2,A_OFVAL,1,1,1
9,279,735,N,NA,C_NOVAL,NA,NA,1
9,280,736,N,4,A_OFVAL,1,1,1
9,289,737,M,2,A_OFVAL,3,5,0
9,291,738,N,2,A_OFVAL,1,1,1
9,292,739,M,1,A_OFVAL,3,5,0
9,296,740,N,4,A_OFVAL,1,1,1
9,297,741,N,3,B_LIMVAL,1,1,1
9,298,742,N,4,A_OFVAL,1,1,1
10,3,743,N,2,A_OFVAL,1,1,1
10,5,744,N,3,A_OFVAL,1,1,1
10,7,745,M,3,A_OFVAL,2,4,0
10,9,746,N,3,B_LIMVAL,1,1,1
10,10,747,N,1,A_OFVAL,1,1,1
10,13,748,N,2,A_OFVAL,1,1,1
10,14,749,N,3,A_OFVAL,1,1,1
10,16,750,M,3,A_OFVAL,2,3,0
10,24,751,N,4,A_OFVAL,2,4,1
10,27,752,M,3,A_OFVAL,3,5,0
10,29,753,N,2,A_OFVAL,1,1,1
10,32,754,N,NA,C_NOVAL,NA,NA,1
10,33,755,N,3,A_OFVAL,1,1,1
10,36,756,N,3,A_OFVAL,1,1,1
10,39,757,N,NA,C_NOVAL,NA,NA,1
10,42,758,M,2,A_OFVAL,3,5,0
10,44,759,N,5,A_OFVAL,1,1,1
10,46,760,M,2,A_OFVAL,3,5,0
10,49,761,N,2,A_OFVAL,1,1,1
10,50,762,N,1,A_OFVAL,1,1,1
10,55,763,N,3,A_OFVAL,1,1,1
10,59,764,M,4,B_LIMVAL,2,4,0
10,63,765,N,3,A_OFVAL,1,1,1
10,65,766,M,2,A_OFVAL,3,5,0
10,69,767,N,3,A_OFVAL,1,1,1
10,72,768,N,3,A_OFVAL,2,2,1
10,73,769,N,3,A_OFVAL,1,1,1
10,75,770,N,3,B_LIMVAL,1,1,1
10,78,771,N,3,A_OFVAL,1,1,1
10,86,772,N,2,A_OFVAL,1,1,1
10,95,773,N,1,A_OFVAL,1,1,1
10,96,774,N,4,B_LIMVAL,2,4,1
10,97,775,M,NA,C_NOVAL,NA,NA,0
10,100,776,N,2,A_OFVAL,1,1,1
10,103,777,M,3,A_OFVAL,3,5,0
10,106,778,N,3,A_OFVAL,1,1,1
10,111,779,N,1,A_OFVAL,1,1,1
10,114,780,N,3,A_OFVAL,1,1,1
10,115,781,N,3,A_OFVAL,1,1,1
10,117,782,N,3,A_OFVAL,1,1,1
10,118,783,N,3,A_OFVAL,1,1,1
10,119,784,N,NA,C_NOVAL,NA,NA,1
10,124,785,N,3,A_OFVAL,1,1,1
10,126,786,N,3,A_OFVAL,1,1,1
10,127,787,N,3,A_OFVAL,2,4,1
10,128,788,N,3,A_OFVAL,1,1,1
10,132,789,M,3,A_OFVAL,3,5,0
10,134,790,M,3,A_OFVAL,3,5,0
10,137,791,N,3,A_OFVAL,1,1,1
10,148,792,N,3,A_OFVAL,1,1,1
10,149,793,N,1,A_OFVAL,1,1,1
10,150,794,N,3,A_OFVAL,1,1,1
10,153,795,N,3,A_OFVAL,2,3,1
10,155,796,N,3,B_LIMVAL,1,1,1
10,156,797,N,3,A_OFVAL,1,1,1
10,158,798,N,4,B_LIMVAL,2,3,1
10,159,799,N,1,A_OFVAL,1,1,1
10,171,800,M,2,A_OFVAL,3,5,0
10,172,801,N,1,A_OFVAL,1,1,1
10,173,802,N,2,A_OFVAL,1,1,1
10,175,803,N,2,A_OFVAL,1,1,1
10,176,804,N,NA,C_NOVAL,NA,NA,1
10,177,805,N,3,A_OFVAL,1,1,1
10,178,806,N,4,B_LIMVAL,2,2,1
10,190,807,N,3,A_OFVAL,1,1,1
10,194,808,N,NA,C_NOVAL,NA,NA,1
10,195,809,N,2,A_OFVAL,1,1,1
10,197,810,M,3,A_OFVAL,2,4,0
10,198,811,N,3,B_LIMVAL,2,4,1
10,199,812,N,NA,C_NOVAL,NA,NA,1
10,201,813,N,3,A_OFVAL,1,1,1
10,202,814,N,NA,C_NOVAL,NA,NA,1
10,204,815,N,3,A_OFVAL,1,1,1
10,211,816,N,2,A_OFVAL,1,1,1
10,216,817,N,3,A_OFVAL,2,4,1
10,219,818,N,NA,C_NOVAL,NA,NA,1
10,223,819,N,2,A_OFVAL,1,1,1
10,224,820,N,3,A_OFVAL,1,1,1
10,226,821,N,3,A_OFVAL,2,3,1
10,227,822,N,2,A_OFVAL,1,1,1
10,228,823,N,3,A_OFVAL,2,3,1
10,233,824,M,3,A_OFVAL,3,5,0
10,245,825,N,NA,C_NOVAL,NA,NA,1
10,248,826,N,NA,C_NOVAL,NA,NA,1
10,249,827,N,2,A_OFVAL,1,1,1
10,254,828,N,3,B_LIMVAL,1,1,1
10,262,829,N,4,B_LIMVAL,2,4,1
10,263,830,M,4,A_OFVAL,3,5,0
10,265,831,N,3,A_OFVAL,1,1,1
10,269,832,N,3,A_OFVAL,2,2,1
10,270,833,M,1,A_OFVAL,3,5,0
10,273,834,M,3,A_OFVAL,3,5,0
10,275,835,N,2,A_OFVAL,1,1,1
10,279,836,N,NA,C_NOVAL,NA,NA,1
10,281,837,N,3,A_OFVAL,1,1,1
10,289,838,M,3,A_OFVAL,3,5,0
10,295,839,N,2,A_OFVAL,1,1,1
10,298,840,N,3,A_OFVAL,1,1,1
10,299,841,M,3,A_OFVAL,3,5,0
10,300,842,M,3,A_OFVAL,3,5,0
11,1,843,N,1,A_OFVAL,1,1,1
11,2,844,M,1,A_OFVAL,3,5,0
11,3,845,N,2,A_OFVAL,1,1,1
11,5,846,N,3,A_OFVAL,1,1,1
11,18,847,N,2,A_OFVAL,1,1,1
11,21,848,N,3,A_OFVAL,2,3,1
11,22,849,M,1,A_OFVAL,3,5,0
11,25,850,M,3,A_OFVAL,3,5,0
11,29,851,N,2,A_OFVAL,1,1,1
11,31,852,N,2,A_OFVAL,1,1,1
11,32,853,N,NA,C_NOVAL,NA,NA,1
11,33,854,N,4,A_OFVAL,1,1,1
11,34,855,M,2,A_OFVAL,3,5,0
11,36,856,N,3,A_OFVAL,1,1,1
11,38,857,M,NA,C_NOVAL,NA,NA,0
11,41,858,N,1,A_OFVAL,1,1,1
11,44,859,N,NA,C_NOVAL,NA,NA,1
11,47,860,M,2,A_OFVAL,3,5,0
11,48,861,N,NA,C_NOVAL,NA,NA,1
11,49,862,N,1,A_OFVAL,1,1,1
11,55,863,N,5,A_OFVAL,1,1,1
11,60,864,M,2,A_OFVAL,3,5,0
11,68,865,N,3,A_OFVAL,2,3,1
11,71,866,N,NA,C_NOVAL,NA,NA,1
11,72,867,N,3,A_OFVAL,1,1,1
11,75,868,N,NA,C_NOVAL,NA,NA,1
11,78,869,N,1,A_OFVAL,1,1,1
11,84,870,N,3,A_OFVAL,1,1,1
11,86,871,N,1,A_OFVAL,1,1,1
11,90,872,N,NA,C_NOVAL,NA,NA,1
11,98,873,M,3,A_OFVAL,3,5,0
11,99,874,N,4,A_OFVAL,2,4,1
11,100,875,N,2,A_OFVAL,1,1,1
11,104,876,N,1,B_LIMVAL,1,1,1
11,105,877,N,1,A_OFVAL,1,1,1
11,106,878,N,3,A_OFVAL,1,1,1
11,107,879,N,1,A_OFVAL,1,1,1
11,110,880,M,NA,C_NOVAL,NA,NA,0
11,111,881,N,1,A_OFVAL,1,1,1
11,112,882,N,4,A_OFVAL,1,1,1
11,118,883,N,3,A_OFVAL,1,1,1
11,119,884,N,NA,C_NOVAL,NA,NA,1
11,123,885,N,3,A_OFVAL,1,1,1
11,124,886,N,3,A_OFVAL,1,1,1
11,125,887,M,3,A_OFVAL,3,5,0
11,126,888,N,2,A_OFVAL,1,1,1
11,128,889,N,2,A_OFVAL,1,1,1
11,130,890,N,2,A_OFVAL,1,1,1
11,131,891,N,3,A_OFVAL,1,1,1
11,137,892,N,2,A_OFVAL,1,1,1
11,139,893,M,1,A_OFVAL,3,5,0
11,142,894,N,NA,C_NOVAL,NA,NA,1
11,143,895,M,4,B_LIMVAL,2,4,0
11,147,896,M,NA,C_NOVAL,NA,NA,0
11,150,897,N,2,A_OFVAL,1,1,1
11,153,898,N,3,B_LIMVAL,2,2,1
11,154,899,N,1,A_OFVAL,1,1,1
11,156,900,N,1,A_OFVAL,1,1,1
11,157,901,M,3,A_OFVAL,3,5,0
11,158,902,N,NA,C_NOVAL,NA,NA,1
11,160,903,N,4,B_LIMVAL,2,2,1
11,162,904,N,2,A_OFVAL,1,1,1
11,169,905,N,3,A_OFVAL,1,1,1
11,172,906,N,1,A_OFVAL,1,1,1
11,176,907,N,NA,C_NOVAL,NA,NA,1
11,177,908,N,3,A_OFVAL,2,2,1
11,178,909,N,NA,C_NOVAL,NA,NA,1
11,188,910,M,3,A_OFVAL,3,5,0
11,191,911,M,2,A_OFVAL,3,5,0
11,199,912,N,NA,C_NOVAL,NA,NA,1
11,200,913,N,2,A_OFVAL,1,1,1
11,201,914,N,2,A_OFVAL,1,1,1
11,202,915,N,NA,C_NOVAL,NA,NA,1
11,204,916,N,3,B_LIMVAL,1,1,1
11,212,917,N,2,A_OFVAL,1,1,1
11,214,918,N,3,B_LIMVAL,1,1,1
11,218,919,M,3,A_OFVAL,3,5,0
11,219,920,N,NA,C_NOVAL,NA,NA,1
11,223,921,N,2,A_OFVAL,1,1,1
11,224,922,N,2,A_OFVAL,1,1,1
11,226,923,N,3,A_OFVAL,2,2,1
11,227,924,N,2,A_OFVAL,1,1,1
11,228,925,N,NA,C_NOVAL,NA,NA,1
11,230,926,M,2,A_OFVAL,3,5,0
11,245,927,N,3,B_LIMVAL,1,1,1
11,246,928,N,3,B_LIMVAL,1,1,1
11,248,929,N,NA,C_NOVAL,NA,NA,1
11,257,930,N,1,A_OFVAL,1,1,1
11,264,931,M,NA,C_NOVAL,NA,NA,0
11,265,932,N,1,A_OFVAL,1,1,1
11,268,933,N,1,A_OFVAL,1,1,1
11,278,934,M,3,A_OFVAL,3,5,0
11,280,935,N,2,A_OFVAL,1,1,1
11,281,936,N,3,A_OFVAL,1,1,1
11,284,937,N,2,A_OFVAL,1,1,1
11,285,938,N,3,B_LIMVAL,1,1,1
11,290,939,N,NA,C_NOVAL,NA,NA,1
11,294,940,N,3,A_OFVAL,2,3,1
11,297,941,N,3,B_LIMVAL,1,1,1
11,298,942,N,2,A_OFVAL,1,1,1
12,7,943,M,NA,C_NOVAL,NA,NA,0
12,10,944,N,2,A_OFVAL,1,1,1
12,14,945,N,3,A_OFVAL,1,1,1
12,16,946,M,3,A_OFVAL,1,1,0
12,24,947,N,NA,C_NOVAL,NA,NA,1
12,27,948,M,2,A_OFVAL,3,5,0
12,36,949,N,3,A_OFVAL,1,1,1
12,39,950,N,NA,C_NOVAL,NA,NA,1
12,46,951,M,3,A_OFVAL,3,5,0
12,50,952,N,3,A_OFVAL,1,1,1
12,59,953,M,NA,C_NOVAL,NA,NA,0
12,63,954,N,3,A_OFVAL,1,1,1
12,65,955,M,2,A_OFVAL,3,5,0
12,69,956,N,4,A_OFVAL,1,1,1
12,73,957,N,3,A_OFVAL,1,1,1
12,75,958,N,NA,C_NOVAL,NA,NA,1
12,95,959,N,2,A_OFVAL,1,1,1
12,96,960,N,NA,C_NOVAL,NA,NA,1
12,106,961,N,3,A_OFVAL,3,5,1
12,111,962,N,1,A_OFVAL,1,1,1
12,115,963,N,4,A_OFVAL,1,1,1
12,118,964,N,1,A_OFVAL,1,1,1
12,124,965,N,3,A_OFVAL,1,1,1
12,127,966,N,NA,C_NOVAL,NA,NA,1
12,148,967,N,4,A_OFVAL,1,1,1
12,150,968,N,4,A_OFVAL,1,1,1
12,153,969,N,4,A_OFVAL,2,3,1
12,155,970,N,NA,C_NOVAL,NA,NA,1
12,158,971,N,4,B_LIMVAL,1,1,1
12,159,972,N,2,A_OFVAL,1,1,1
12,178,973,N,NA,C_NOVAL,NA,NA,1
12,190,974,N,3,A_OFVAL,1,1,1
12,194,975,N,NA,C_NOVAL,NA,NA,1
12,204,976,N,3,A_OFVAL,1,1,1
12,216,977,N,4,A_OFVAL,1,1,1
12,219,978,N,NA,C_NOVAL,NA,NA,1
12,227,979,N,1,A_OFVAL,1,1,1
12,233,980,M,5,A_OFVAL,1,1,0
12,248,981,N,NA,C_NOVAL,NA,NA,1
12,262,982,N,NA,C_NOVAL,NA,NA,1
12,265,983,N,3,A_OFVAL,1,1,1
12,270,984,M,2,A_OFVAL,3,5,0
12,275,985,N,3,A_OFVAL,1,1,1
12,289,986,M,3,A_OFVAL,3,5,0
13,3,987,N,2,A_OFVAL,1,1,1
13,5,988,N,3,A_OFVAL,1,1,1
13,7,989,M,NA,C_NOVAL,NA,NA,0
13,9,990,N,1,B_LIMVAL,1,1,1
13,10,991,N,2,A_OFVAL,1,1,1
13,13,992,N,3,A_OFVAL,1,1,1
13,14,993,N,3,B_LIMVAL,2,4,1
13,16,994,M,3,A_OFVAL,2,2,0
13,24,995,N,3,A_OFVAL,2,4,1
13,27,996,M,2,A_OFVAL,3,5,0
13,29,997,N,3,A_OFVAL,1,1,1
13,32,998,N,NA,C_NOVAL,NA,NA,1
13,33,999,N,3,B_LIMVAL,2,4,1
13,36,1000,N,3,A_OFVAL,2,2,1
13,39,1001,N,NA,C_NOVAL,NA,NA,1
13,42,1002,M,2,A_OFVAL,3,5,0
13,44,1003,N,NA,C_NOVAL,NA,NA,1
13,46,1004,M,2,A_OFVAL,3,5,0
13,49,1005,N,2,A_OFVAL,1,1,1
13,50,1006,N,1,A_OFVAL,1,1,1
13,55,1007,N,3,A_OFVAL,2,3,1
13,59,1008,M,NA,C_NOVAL,NA,NA,0
13,63,1009,N,3,A_OFVAL,1,1,1
13,65,1010,M,2,A_OFVAL,3,5,0
13,69,1011,N,3,A_OFVAL,2,2,1
13,72,1012,N,3,A_OFVAL,2,2,1
13,73,1013,N,3,A_OFVAL,1,1,1
13,75,1014,N,NA,C_NOVAL,NA,NA,1
13,78,1015,N,3,A_OFVAL,2,4,1
13,86,1016,N,1,A_OFVAL,1,1,1
13,95,1017,N,2,A_OFVAL,1,1,1
13,96,1018,N,NA,C_NOVAL,NA,NA,1
13,97,1019,M,3,A_OFVAL,2,3,0
13,100,1020,N,2,A_OFVAL,1,1,1
13,103,1021,M,3,A_OFVAL,3,5,0
13,106,1022,N,3,A_OFVAL,1,1,1
13,111,1023,N,1,A_OFVAL,1,1,1
13,114,1024,N,3,A_OFVAL,2,4,1
13,115,1025,N,3,A_OFVAL,2,2,1
13,117,1026,N,2,B_LIMVAL,1,1,1
13,118,1027,N,3,A_OFVAL,2,4,1
13,119,1028,N,NA,C_NOVAL,NA,NA,1
13,124,1029,N,3,A_OFVAL,1,1,1
13,126,1030,N,NA,C_NOVAL,NA,NA,1
13,127,1031,N,3,B_LIMVAL,1,1,1
13,128,1032,N,2,A_OFVAL,2,4,1
13,132,1033,M,3,A_OFVAL,3,5,0
13,134,1034,M,2,B_LIMVAL,2,4,0
13,137,1035,N,3,A_OFVAL,2,3,1
13,148,1036,N,2,A_OFVAL,1,1,1
13,149,1037,N,1,A_OFVAL,1,1,1
13,150,1038,N,3,A_OFVAL,2,2,1
13,153,1039,N,3,A_OFVAL,2,2,1
13,155,1040,N,NA,C_NOVAL,NA,NA,1
13,156,1041,N,3,A_OFVAL,2,3,1
13,158,1042,N,3,A_OFVAL,2,4,1
13,159,1043,N,2,A_OFVAL,1,1,1
13,171,1044,M,2,A_OFVAL,3,5,0
13,172,1045,N,1,A_OFVAL,1,1,1
13,173,1046,N,2,A_OFVAL,1,1,1
13,175,1047,N,2,A_OFVAL,1,1,1
13,176,1048,N,NA,C_NOVAL,NA,NA,1
13,177,1049,N,3,A_OFVAL,2,3,1
13,178,1050,N,NA,C_NOVAL,NA,NA,1
13,190,1051,N,3,A_OFVAL,1,1,1
13,194,1052,N,NA,C_NOVAL,NA,NA,1
13,195,1053,N,3,A_OFVAL,2,4,1
13,197,1054,M,3,A_OFVAL,2,3,0
13,198,1055,N,3,A_OFVAL,2,4,1
13,199,1056,N,NA,C_NOVAL,NA,NA,1
13,201,1057,N,2,A_OFVAL,2,3,1
13,202,1058,N,NA,C_NOVAL,NA,NA,1
13,204,1059,N,3,B_LIMVAL,1,1,1
13,211,1060,N,1,A_OFVAL,1,1,1
13,216,1061,N,3,A_OFVAL,2,3,1
13,219,1062,N,NA,C_NOVAL,NA,NA,1
13,223,1063,N,2,A_OFVAL,1,1,1
13,224,1064,N,3,A_OFVAL,2,4,1
13,226,1065,N,3,A_OFVAL,2,3,1
13,227,1066,N,2,A_OFVAL,1,1,1
13,228,1067,N,NA,C_NOVAL,NA,NA,1
13,233,1068,M,3,A_OFVAL,2,4,0
13,245,1069,N,NA,C_NOVAL,NA,NA,1
13,248,1070,N,NA,C_NOVAL,NA,NA,1
13,249,1071,N,3,A_OFVAL,1,1,1
13,254,1072,N,NA,C_NOVAL,NA,NA,1
13,262,1073,N,3,A_OFVAL,2,3,1
13,263,1074,M,2,A_OFVAL,3,5,0
13,265,1075,N,3,A_OFVAL,1,1,1
13,269,1076,N,3,A_OFVAL,2,3,1
13,270,1077,M,1,A_OFVAL,3,5,0
13,273,1078,M,3,A_OFVAL,2,4,0
13,275,1079,N,2,A_OFVAL,1,1,1
13,279,1080,N,NA,C_NOVAL,NA,NA,1
13,281,1081,N,NA,C_NOVAL,NA,NA,1
13,289,1082,M,3,A_OFVAL,2,3,0
13,295,1083,N,2,A_OFVAL,1,1,1
13,298,1084,N,2,A_OFVAL,1,1,1
13,299,1085,M,3,A_OFVAL,3,5,0
13,300,1086,M,3,A_OFVAL,3,5,0
14,1,1087,N,2,A_OFVAL,1,1,1
14,3,1088,N,1,A_OFVAL,1,1,1
14,5,1089,N,2,A_OFVAL,1,1,1
14,8,1090,N,1,A_OFVAL,1,1,1
14,12,1091,N,2,A_OFVAL,1,1,1
14,13,1092,N,2,A_OFVAL,1,1,1
14,14,1093,N,2,A_OFVAL,1,1,1
14,16,1094,M,3,A_OFVAL,1,1,0
14,17,1095,M,2,A_OFVAL,3,5,0
14,23,1096,M,NA,C_NOVAL,NA,NA,0
14,27,1097,M,2,A_OFVAL,3,5,0
14,30,1098,M,1,A_OFVAL,3,5,0
14,31,1099,N,2,A_OFVAL,1,1,1
14,36,1100,N,3,A_OFVAL,1,1,1
14,39,1101,N,NA,C_NOVAL,NA,NA,1
14,43,1102,N,3,A_OFVAL,1,1,1
14,44,1103,N,4,B_LIMVAL,1,1,1
14,48,1104,N,3,B_LIMVAL,2,3,1
14,52,1105,N,2,A_OFVAL,1,1,1
14,59,1106,M,3,B_LIMVAL,3,5,0
14,64,1107,N,NA,C_NOVAL,NA,NA,1
14,65,1108,M,2,A_OFVAL,3,5,0
14,66,1109,M,3,B_LIMVAL,2,4,0
14,68,1110,N,3,B_LIMVAL,1,1,1
14,71,1111,N,4,B_LIMVAL,1,1,1
14,75,1112,N,NA,C_NOVAL,NA,NA,1
14,77,1113,N,2,A_OFVAL,1,1,1
14,79,1114,N,NA,C_NOVAL,NA,NA,1
14,81,1115,N,2,A_OFVAL,1,1,1
14,90,1116,N,3,A_OFVAL,1,1,1
14,104,1117,N,2,B_LIMVAL,1,1,1
14,105,1118,N,1,A_OFVAL,1,1,1
14,106,1119,N,3,A_OFVAL,1,1,1
14,107,1120,N,2,A_OFVAL,1,1,1
14,111,1121,N,1,A_OFVAL,1,1,1
14,112,1122,N,2,A_OFVAL,1,1,1
14,115,1123,N,2,A_OFVAL,1,1,1
14,116,1124,N,2,A_OFVAL,1,1,1
14,118,1125,N,2,A_OFVAL,1,1,1
14,123,1126,N,2,A_OFVAL,1,1,1
14,124,1127,N,2,A_OFVAL,1,1,1
