exID,pairID,responseID,ground_truth,KQ/QQ,value_decision,response3,response5,reported_difficulty
21,45,682,Mated,QQ,Value,2,3,4
21,125,683,Nonmated,QQ,Value,1,1,2
21,126,684,Nonmated,QQ,Value,2,3,4
21,136,685,Nonmated,QQ,Value,2,3,4
21,213,686,Mated,QQ,Value,3,5,3
21,233,687,Nonmated,QQ,Value,2,3,4
21,274,688,Mated,QQ,Value,3,5,3
21,277,689,Mated,QQ,Value,3,5,2
21,289,690,Nonmated,QQ,Value,1,1,2
21,290,691,Mated,QQ,Value,3,5,3
21,351,692,Nonmated,QQ,Value,2,3,3
21,401,693,Mated,QQ,Value,2,3,4
21,403,694,Mated,QQ,Value,3,5,2
21,421,695,Nonmated,QQ,Value,2,3,4
21,425,696,Nonmated,QQ,Value,1,1,2
21,451,697,Nonmated,QQ,Value,2,3,4
21,507,698,Nonmated,QQ,Value,2,3,4
21,514,699,Nonmated,QQ,Value,2,3,4
21,597,700,Mated,QQ,Value,3,5,2
22,20,701,Nonmated,QQ,Value,2,2,3
22,36,702,Nonmated,QQ,Value,2,3,3
22,40,703,Nonmated,QQ,Value,2,2,4
22,44,704,Nonmated,QQ,Value,2,3,4
22,80,705,Nonmated,QQ,Value,1,1,3
22,82,706,Mated,QQ,Value,3,5,2
22,97,707,Mated,QQ,Value,3,5,4
22,109,708,Mated,QQ,Value,2,3,4
22,119,709,Nonmated,QQ,Value,2,3,3
22,137,710,Nonmated,QQ,Value,2,3,4
22,148,711,Nonmated,QQ,Value,1,1,1
22,162,712,Mated,QQ,Value,3,5,4
22,172,713,Nonmated,QQ,Value,2,3,4
22,193,714,Nonmated,QQ,Value,2,3,4
22,199,715,Nonmated,QQ,Value,2,3,3
22,244,716,Nonmated,QQ,Value,2,3,4
22,259,717,Mated,QQ,Value,3,5,4
22,261,718,Mated,QQ,Value,2,3,3
22,264,719,Nonmated,QQ,Value,2,2,3
22,285,720,Nonmated,QQ,Value,2,3,4
22,287,721,Nonmated,QQ,Value,2,3,3
22,297,722,Nonmated,QQ,Value,2,3,3
22,321,723,Mated,QQ,Value,3,5,2
22,327,724,Nonmated,QQ,Value,2,3,3
22,337,725,Nonmated,QQ,Value,2,2,3
22,350,726,Mated,QQ,Value,2,3,4
22,380,727,Nonmated,QQ,Value,1,1,2
22,406,728,Mated,QQ,Value,2,4,5
22,418,729,Nonmated,QQ,Value,1,1,1
22,434,730,Nonmated,QQ,Value,2,3,4
22,440,731,Nonmated,QQ,Value,2,2,3
22,447,732,Nonmated,QQ,Value,2,3,3
22,471,733,Nonmated,QQ,Value,2,3,3
22,500,734,Nonmated,QQ,Value,2,3,3
22,505,735,Mated,QQ,Value,3,5,2
22,505,736,Mated,QQ,Value,3,5,4
22,512,737,Mated,QQ,Value,3,5,2
22,512,738,Mated,QQ,Value,3,5,2
22,516,739,Mated,QQ,Value,2,4,4
22,531,740,Nonmated,QQ,Value,2,3,3
22,540,741,Mated,QQ,Value,2,3,3
22,540,742,Mated,QQ,Value,2,3,4
22,542,743,Nonmated,QQ,Value,2,2,3
22,550,744,Nonmated,QQ,Value,1,1,1
22,571,745,Nonmated,QQ,Value,2,2,3
22,571,746,Nonmated,QQ,Value,2,3,4
22,585,747,Mated,QQ,Value,3,5,3
22,591,748,Nonmated,QQ,Value,2,3,3
22,591,749,Nonmated,QQ,Value,2,3,4
22,611,750,Mated,QQ,Value,2,3,4
22,616,751,Nonmated,QQ,Value,1,1,1
23,2,752,Nonmated,QQ,Value,2,3,4
23,71,753,Mated,QQ,Value,3,5,3
23,74,754,Nonmated,QQ,Value,2,3,3
23,89,755,Nonmated,QQ,Value,2,3,4
23,142,756,Nonmated,QQ,Value,1,1,2
23,144,757,Mated,QQ,Value,3,5,4
23,156,758,Mated,QQ,Value,3,5,3
23,170,759,Nonmated,QQ,Value,2,3,4
23,173,760,Nonmated,QQ,Value,2,3,3
23,209,761,Nonmated,QQ,Value,2,3,4
23,248,762,Nonmated,QQ,Value,2,3,3
23,262,763,Mated,QQ,Value,3,5,4
23,267,764,Mated,QQ,Value,2,3,4
23,281,765,Nonmated,QQ,Value,2,3,3
23,281,766,Nonmated,QQ,Value,2,3,3
23,288,767,Mated,QQ,Value,3,5,3
23,288,768,Mated,QQ,Value,3,5,3
23,329,769,Nonmated,QQ,Value,2,3,4
23,330,770,Mated,QQ,Value,2,3,4
23,330,771,Mated,QQ,Value,2,3,4
23,347,772,Nonmated,QQ,Value,2,3,3
23,373,773,Mated,QQ,Value,2,3,3
23,400,774,Nonmated,QQ,Value,2,3,3
23,412,775,Nonmated,QQ,Value,2,3,3
23,430,776,Nonmated,QQ,Value,2,3,3
23,431,777,Nonmated,QQ,Value,2,3,4
23,468,778,Mated,QQ,Value,3,5,2
23,472,779,Nonmated,QQ,Value,2,3,3
23,478,780,Nonmated,QQ,Value,2,3,3
23,499,781,Mated,QQ,Value,3,5,3
23,501,782,Mated,QQ,Value,3,5,4
23,508,783,Nonmated,QQ,Value,2,3,4
23,510,784,Nonmated,QQ,Value,2,3,3
23,529,785,Nonmated,QQ,Value,2,3,3
23,532,786,Nonmated,QQ,Value,1,1,2
23,537,787,Mated,QQ,Value,2,3,4
23,538,788,Nonmated,QQ,Value,2,3,3
23,547,789,Nonmated,QQ,Value,1,1,3
23,548,790,Nonmated,QQ,Value,2,3,4
23,553,791,Nonmated,QQ,Value,2,3,3
23,554,792,Mated,QQ,Value,3,5,3
23,577,793,Nonmated,QQ,Value,2,3,3
23,578,794,Nonmated,QQ,Value,1,1,2
23,578,795,Nonmated,QQ,Value,1,1,2
23,583,796,Mated,QQ,Value,3,5,3
23,588,797,Nonmated,QQ,Value,2,3,4
23,596,798,Nonmated,QQ,Value,1,1,2
23,599,799,Mated,QQ,Value,3,5,2
23,620,800,Nonmated,QQ,Value,2,3,3
23,620,801,Nonmated,QQ,Value,2,2,3
24,43,802,Mated,QQ,Value,3,5,3
24,73,803,Nonmated,QQ,Value,2,2,4
24,147,804,Mated,QQ,Value,1,1,3
24,152,805,Nonmated,QQ,Value,2,3,4
24,163,806,Nonmated,QQ,Value,1,1,4
24,212,807,Mated,QQ,Value,2,4,3
24,214,808,Nonmated,QQ,Value,2,3,4
24,220,809,Nonmated,QQ,Value,2,4,4
24,251,810,Nonmated,QQ,Value,1,1,2
24,320,811,Nonmated,QQ,Value,2,3,4
24,326,812,Nonmated,QQ,Value,2,2,4
24,338,813,Nonmated,QQ,Value,1,1,1
24,439,814,Mated,QQ,Value,3,5,3
24,503,815,Nonmated,QQ,Value,2,3,3
24,515,816,Mated,QQ,Value,3,5,2
25,6,817,Nonmated,QQ,Value,2,2,3
25,14,818,Nonmated,QQ,Value,2,2,3
25,28,819,Mated,QQ,Value,2,3,3
25,46,820,Mated,QQ,Value,3,5,2
25,82,821,Mated,QQ,Value,3,5,2
25,91,822,Nonmated,QQ,Value,2,3,3
25,106,823,Nonmated,QQ,Value,2,2,3
25,106,824,Nonmated,QQ,Value,2,3,3
25,111,825,Nonmated,QQ,Value,1,1,2
25,116,826,Mated,QQ,Value,2,3,3
25,122,827,Nonmated,QQ,Value,2,2,3
25,127,828,Nonmated,QQ,Value,2,2,3
25,148,829,Nonmated,QQ,Value,1,1,1
25,162,830,Mated,QQ,Value,1,1,2
25,172,831,Nonmated,QQ,Value,2,2,3
25,182,832,Nonmated,QQ,Value,1,1,1
25,199,833,Nonmated,QQ,Value,1,1,2
25,220,834,Nonmated,QQ,Value,2,3,3
25,229,835,Nonmated,QQ,Value,1,1,1
25,252,836,Nonmated,QQ,Value,2,3,3
25,252,837,Nonmated,QQ,Value,2,3,3
25,253,838,Nonmated,QQ,Value,1,1,1
25,266,839,Nonmated,QQ,Value,2,3,4
25,309,840,Nonmated,QQ,Value,2,2,3
25,311,841,Mated,QQ,Value,2,3,3
25,317,842,Mated,QQ,Value,3,5,3
25,344,843,Nonmated,QQ,Value,2,3,3
25,352,844,Nonmated,QQ,Value,2,2,3
25,364,845,Mated,QQ,Value,3,5,3
25,384,846,Nonmated,QQ,Value,1,1,1
25,385,847,Nonmated,QQ,Value,2,3,3
25,385,848,Nonmated,QQ,Value,2,3,4
25,387,849,Nonmated,QQ,Value,2,2,3
25,387,850,Nonmated,QQ,Value,2,2,3
25,408,851,Nonmated,QQ,Value,2,3,3
25,411,852,Nonmated,QQ,Value,1,1,1
25,419,853,Nonmated,QQ,Value,2,3,3
25,423,854,Nonmated,QQ,Value,2,2,3
25,433,855,Mated,QQ,Value,3,5,2
25,479,856,Mated,QQ,Value,2,3,3
25,498,857,Nonmated,QQ,Value,2,3,3
25,502,858,Mated,QQ,Value,2,3,3
25,506,859,Mated,QQ,Value,3,5,3
25,509,860,Nonmated,QQ,Value,2,2,3
25,539,861,Nonmated,QQ,Value,2,2,3
25,556,862,Nonmated,QQ,Value,1,1,1
25,562,863,Nonmated,QQ,Value,2,3,4
25,567,864,Nonmated,QQ,Value,1,1,1
25,568,865,Mated,QQ,Value,3,5,2
25,575,866,Nonmated,QQ,Value,2,3,3
25,606,867,Mated,QQ,Value,3,5,2
25,610,868,Mated,QQ,Value,2,3,4
25,619,869,Nonmated,QQ,Value,2,3,3
25,619,870,Nonmated,QQ,Value,2,3,4
26,9,871,Mated,QQ,Value,3,5,2
26,19,872,Nonmated,QQ,Value,2,2,3
26,50,873,Nonmated,QQ,Value,NA,NA,NA
26,60,874,Nonmated,QQ,Value,2,3,3
26,78,875,Nonmated,QQ,NV,NA,NA,NA
26,117,876,Mated,QQ,Value,3,5,3
26,132,877,Nonmated,QQ,NV,NA,NA,NA
26,150,878,Mated,QQ,Value,3,5,3
26,197,879,Mated,QQ,Value,2,3,3
26,201,880,Nonmated,QQ,Value,1,1,2
26,204,881,Nonmated,QQ,Value,2,4,3
26,210,882,Mated,QQ,Value,3,5,3
26,249,883,Nonmated,QQ,Value,2,2,3
26,272,884,Nonmated,QQ,Value,1,1,2
26,282,885,Nonmated,QQ,Value,2,3,3
26,314,886,Nonmated,QQ,Value,2,3,3
26,343,887,Nonmated,QQ,Value,2,3,3
26,372,888,Mated,QQ,Value,2,3,3
26,389,889,Mated,QQ,Value,3,5,3
26,393,890,Mated,QQ,Value,2,3,3
26,394,891,Mated,QQ,Value,2,3,3
26,396,892,Nonmated,QQ,Value,1,1,1
26,414,893,Nonmated,QQ,NV,NA,NA,NA
26,463,894,Mated,QQ,Value,2,3,3
26,469,895,Nonmated,QQ,Value,2,3,3
26,481,896,Nonmated,QQ,Value,1,1,1
26,496,897,Nonmated,QQ,Value,2,2,3
26,522,898,Nonmated,QQ,Value,2,3,3
26,545,899,Nonmated,QQ,NV,NA,NA,NA
26,574,900,Nonmated,QQ,Value,1,1,1
27,45,901,Mated,QQ,Value,3,5,4
27,174,902,Mated,QQ,Value,3,5,1
27,192,903,Nonmated,QQ,Value,1,1,2
27,202,904,Nonmated,QQ,Value,1,1,1
27,236,905,Nonmated,QQ,Value,1,1,3
27,270,906,Mated,QQ,Value,2,3,4
27,310,907,Nonmated,QQ,Value,2,3,4
27,376,908,Nonmated,QQ,Value,2,3,4
27,392,909,Nonmated,QQ,Value,1,1,2
27,401,910,Mated,QQ,Value,2,3,5
27,403,911,Mated,QQ,Value,3,5,2
27,411,912,Nonmated,QQ,Value,1,1,1
27,419,913,Nonmated,QQ,Value,1,1,4
27,451,914,Nonmated,QQ,Value,2,3,5
27,506,915,Mated,QQ,Value,3,5,3
27,514,916,Nonmated,QQ,Value,1,1,3
27,520,917,Mated,QQ,Value,1,1,4
27,521,918,Nonmated,QQ,Value,2,3,4
27,556,919,Nonmated,QQ,Value,1,1,2
27,568,920,Mated,QQ,Value,3,5,4
28,24,921,Nonmated,QQ,Value,2,2,3
28,31,922,Mated,QQ,Value,2,3,3
28,32,923,Nonmated,QQ,Value,1,1,3
28,42,924,Nonmated,QQ,Value,1,1,2
28,63,925,Nonmated,QQ,Value,1,1,3
28,70,926,Mated,QQ,Value,3,5,4
28,158,927,Nonmated,QQ,Value,1,1,2
28,166,928,Nonmated,QQ,Value,2,3,3
28,315,929,Nonmated,QQ,Value,2,3,3
28,613,930,Nonmated,QQ,Value,2,2,3
29,192,931,Nonmated,QQ,Value,1,1,3
29,202,932,Nonmated,QQ,Value,1,1,1
29,310,933,Nonmated,QQ,Value,2,3,3
29,363,934,Mated,QQ,Value,2,2,4
29,376,935,Nonmated,QQ,Value,2,3,4
29,392,936,Nonmated,QQ,Value,2,2,4
29,408,937,Nonmated,QQ,Value,3,5,3
29,493,938,Mated,QQ,Value,3,5,3
29,494,939,Nonmated,QQ,Value,2,3,5
29,546,940,Nonmated,QQ,Value,1,1,2
29,549,941,Mated,QQ,Value,3,5,3
29,555,942,Mated,QQ,Value,2,3,3
29,569,943,Nonmated,QQ,Value,2,3,4
29,570,944,Mated,QQ,Value,3,5,3
29,572,945,Nonmated,QQ,Value,1,1,3
30,1,946,Nonmated,QQ,Value,2,3,3
30,13,947,Nonmated,QQ,Value,1,1,2
30,26,948,Mated,QQ,Value,2,3,3
30,35,949,Nonmated,QQ,Value,2,3,3
30,75,950,Mated,QQ,Value,2,3,4
30,77,951,Nonmated,QQ,Value,1,1,1
30,86,952,Nonmated,QQ,Value,2,3,3
30,87,953,Nonmated,QQ,Value,2,3,3
30,95,954,Nonmated,QQ,Value,1,1,2
30,126,955,Nonmated,QQ,Value,2,3,3
30,138,956,Mated,QQ,Value,2,4,3
30,153,957,Nonmated,QQ,Value,2,3,3
30,182,958,Nonmated,QQ,Value,1,1,3
30,182,959,Nonmated,QQ,Value,2,2,3
30,189,960,Mated,QQ,Value,2,3,3
30,198,961,Nonmated,QQ,Value,2,3,3
30,213,962,Mated,QQ,Value,3,5,3
30,221,963,Mated,QQ,Value,3,5,3
30,224,964,Nonmated,QQ,Value,2,3,3
30,229,965,Nonmated,QQ,Value,1,1,1
30,229,966,Nonmated,QQ,Value,1,1,3
30,233,967,Nonmated,QQ,Value,2,3,3
30,253,968,Nonmated,QQ,Value,1,1,1
30,253,969,Nonmated,QQ,Value,1,1,3
30,256,970,Nonmated,QQ,Value,2,3,4
30,260,971,Nonmated,QQ,Value,2,3,3
30,274,972,Mated,QQ,Value,3,5,3
30,283,973,Nonmated,QQ,Value,2,3,3
30,290,974,Mated,QQ,Value,3,5,4
30,309,975,Nonmated,QQ,Value,NA,NA,NA
30,309,976,Nonmated,QQ,Value,2,3,3
30,331,977,Nonmated,QQ,Value,2,3,3
30,366,978,Nonmated,QQ,Value,1,1,1
30,384,979,Nonmated,QQ,Value,1,1,4
30,384,980,Nonmated,QQ,Value,1,1,3
30,405,981,Mated,QQ,Value,2,3,3
30,413,982,Mated,QQ,Value,3,5,4
30,438,983,Nonmated,QQ,Value,2,3,3
30,443,984,Mated,QQ,Value,2,3,3
30,460,985,Mated,QQ,Value,3,5,3
30,470,986,Mated,QQ,Value,3,5,3
30,484,987,Nonmated,QQ,Value,1,1,1
30,524,988,Nonmated,QQ,Value,1,1,3
30,525,989,Nonmated,QQ,Value,2,3,3
30,533,990,Mated,QQ,Value,2,3,3
30,557,991,Nonmated,QQ,Value,2,3,3
30,563,992,Nonmated,QQ,Value,2,2,3
30,576,993,Nonmated,QQ,Value,2,3,3
30,594,994,Nonmated,QQ,Value,2,3,4
30,595,995,Mated,QQ,Value,3,5,3
31,6,996,Nonmated,QQ,Value,2,3,3
31,48,997,Nonmated,QQ,Value,1,1,3
31,58,998,Nonmated,QQ,Value,1,1,3
31,61,999,Nonmated,QQ,Value,2,3,3
31,66,1000,Mated,QQ,Value,2,3,3
31,76,1001,Nonmated,QQ,Value,2,3,3
31,106,1002,Nonmated,QQ,Value,2,3,3
31,107,1003,Mated,QQ,Value,2,3,3
31,109,1004,Mated,QQ,Value,2,3,3
31,111,1005,Nonmated,QQ,Value,1,1,3
31,122,1006,Nonmated,QQ,Value,2,3,3
31,151,1007,Mated,QQ,Value,2,3,3
31,157,1008,Nonmated,QQ,Value,1,1,3
31,168,1009,Nonmated,QQ,Value,2,3,3
31,186,1010,Nonmated,QQ,Value,2,3,3
31,205,1011,Nonmated,QQ,Value,2,3,3
31,206,1012,Nonmated,QQ,Value,1,1,3
31,252,1013,Nonmated,QQ,Value,2,3,3
31,257,1014,Mated,QQ,Value,3,5,3
31,276,1015,Nonmated,QQ,Value,2,3,3
31,281,1016,Nonmated,QQ,Value,2,3,3
31,288,1017,Mated,QQ,Value,2,3,3
31,330,1018,Mated,QQ,Value,2,3,3
31,337,1019,Nonmated,QQ,Value,2,3,3
31,344,1020,Nonmated,QQ,Value,2,3,3
31,368,1021,Mated,QQ,Value,2,3,3
31,380,1022,Nonmated,QQ,Value,2,3,3
31,385,1023,Nonmated,QQ,Value,2,3,3
31,387,1024,Nonmated,QQ,Value,2,3,3
31,422,1025,Mated,QQ,Value,3,5,2
31,431,1026,Nonmated,QQ,Value,2,3,3
31,433,1027,Mated,QQ,Value,2,3,3
31,433,1028,Mated,QQ,Value,2,3,3
31,457,1029,Nonmated,QQ,Value,2,3,3
31,479,1030,Mated,QQ,Value,2,3,3
31,479,1031,Mated,QQ,Value,2,3,3
31,498,1032,Nonmated,QQ,Value,2,3,3
31,498,1033,Nonmated,QQ,Value,2,3,3
31,502,1034,Mated,QQ,Value,2,3,3
31,502,1035,Mated,QQ,Value,2,3,3
31,509,1036,Nonmated,QQ,Value,1,1,3
31,532,1037,Nonmated,QQ,Value,1,1,3
31,539,1038,Nonmated,QQ,Value,2,3,3
31,575,1039,Nonmated,QQ,Value,2,3,3
31,575,1040,Nonmated,QQ,Value,2,3,3
31,578,1041,Nonmated,QQ,Value,1,1,2
31,583,1042,Mated,QQ,Value,3,5,2
31,596,1043,Nonmated,QQ,Value,1,1,3
31,599,1044,Mated,QQ,Value,3,5,2
31,611,1045,Mated,QQ,Value,2,3,3
31,619,1046,Nonmated,QQ,Value,2,3,3
31,620,1047,Nonmated,QQ,Value,2,3,3
32,69,1048,Mated,QQ,Value,2,4,3
32,133,1049,Nonmated,QQ,Value,1,1,1
32,153,1050,Nonmated,QQ,Value,3,5,3
32,174,1051,Mated,QQ,Value,3,5,3
32,176,1052,Nonmated,QQ,Value,2,4,3
32,184,1053,Nonmated,QQ,Value,2,4,3
32,236,1054,Nonmated,QQ,Value,2,4,3
32,270,1055,Mated,QQ,Value,3,5,3
32,298,1056,Mated,QQ,Value,3,5,3
32,352,1057,Nonmated,QQ,Value,3,5,3
32,374,1058,Nonmated,QQ,Value,3,5,3
32,408,1059,Nonmated,QQ,Value,2,4,3
32,438,1060,Nonmated,QQ,Value,2,4,3
32,484,1061,Nonmated,QQ,Value,1,1,1
32,505,1062,Mated,QQ,Value,2,4,3
32,512,1063,Mated,QQ,Value,3,5,3
32,520,1064,Mated,QQ,Value,2,4,3
32,521,1065,Nonmated,QQ,Value,2,4,3
32,524,1066,Nonmated,QQ,Value,2,3,4
32,536,1067,Nonmated,QQ,Value,2,4,3
32,540,1068,Mated,QQ,Value,3,5,3
32,546,1069,Nonmated,QQ,Value,1,1,1
32,555,1070,Mated,QQ,Value,2,4,3
32,570,1071,Mated,QQ,Value,3,5,3
32,571,1072,Nonmated,QQ,Value,2,4,3
32,572,1073,Nonmated,QQ,Value,1,1,1
32,576,1074,Nonmated,QQ,Value,2,4,3
32,591,1075,Nonmated,QQ,Value,2,4,3
32,605,1076,Nonmated,QQ,Value,1,1,1
33,66,1077,Mated,QQ,Value,2,4,4
33,80,1078,Nonmated,QQ,Value,2,2,4
33,138,1079,Mated,QQ,Value,3,5,3
33,189,1080,Mated,QQ,Value,2,4,4
33,206,1081,Nonmated,QQ,Value,2,2,4
33,247,1082,Nonmated,QQ,Value,1,1,2
33,260,1083,Nonmated,QQ,Value,2,3,4
33,287,1084,Nonmated,QQ,Value,2,3,4
33,321,1085,Mated,QQ,Value,3,5,3
33,363,1086,Mated,QQ,Value,3,5,3
33,366,1087,Nonmated,QQ,Value,1,1,1
33,368,1088,Mated,QQ,Value,2,4,4
33,390,1089,Nonmated,QQ,Value,2,3,3
33,406,1090,Mated,QQ,Value,2,4,4
33,422,1091,Mated,QQ,Value,3,5,3
33,426,1092,Nonmated,QQ,Value,2,2,3
33,457,1093,Nonmated,QQ,Value,2,2,4
33,475,1094,Nonmated,QQ,Value,2,3,4
33,493,1095,Mated,QQ,Value,3,5,3
33,494,1096,Nonmated,QQ,Value,2,3,4
33,525,1097,Nonmated,QQ,Value,2,2,4
33,549,1098,Mated,QQ,Value,3,5,3
33,569,1099,Nonmated,QQ,Value,2,2,4
33,603,1100,Nonmated,QQ,Value,2,3,4
33,616,1101,Nonmated,QQ,Value,1,1,2
34,10,1102,Nonmated,QQ,Value,1,1,2
34,10,1103,Nonmated,QQ,Value,1,1,2
34,34,1104,Nonmated,QQ,Value,2,3,3
34,41,1105,Mated,QQ,Value,3,5,3
34,88,1106,Mated,QQ,Value,3,5,3
34,101,1107,Nonmated,QQ,Value,2,3,3
34,125,1108,Nonmated,QQ,Value,1,1,2
34,136,1109,Nonmated,QQ,Value,1,1,3
34,141,1110,Mated,QQ,Value,2,3,3
34,175,1111,Nonmated,QQ,Value,2,3,3
34,179,1112,Mated,QQ,Value,2,4,3
34,187,1113,Nonmated,QQ,Value,2,3,3
34,204,1114,Nonmated,QQ,NV,NA,NA,NA
34,212,1115,Mated,QQ,Value,3,5,3
34,220,1116,Nonmated,QQ,Value,2,4,3
34,222,1117,Nonmated,QQ,Value,2,3,3
34,238,1118,Nonmated,QQ,Value,1,1,2
34,240,1119,Nonmated,QQ,Value,2,3,3
34,245,1120,Nonmated,QQ,Value,2,2,3
34,277,1121,Mated,QQ,Value,3,5,2
34,289,1122,Nonmated,QQ,Value,1,1,2
34,299,1123,Mated,QQ,Value,2,3,3
34,301,1124,Mated,QQ,Value,3,5,3
34,322,1125,Nonmated,QQ,Value,2,3,3
34,334,1126,Mated,QQ,Value,2,3,3
34,351,1127,Nonmated,QQ,Value,1,1,3
34,361,1128,Nonmated,QQ,Value,2,3,3
34,361,1129,Nonmated,QQ,Value,1,1,3
34,365,1130,Nonmated,QQ,Value,2,3,3
34,367,1131,Nonmated,QQ,Value,2,3,3
34,367,1132,Nonmated,QQ,Value,2,3,3
34,375,1133,Mated,QQ,Value,3,5,3
34,404,1134,Mated,QQ,Value,3,5,3
34,421,1135,Nonmated,QQ,Value,2,2,3
34,425,1136,Nonmated,QQ,Value,1,1,2
34,434,1137,Nonmated,QQ,Value,2,2,3
34,436,1138,Mated,QQ,Value,3,5,2
34,439,1139,Mated,QQ,Value,3,5,3
34,455,1140,Nonmated,QQ,Value,1,1,1
34,462,1141,Nonmated,QQ,Value,2,3,3
34,462,1142,Nonmated,QQ,Value,2,3,3
34,464,1143,Nonmated,QQ,Value,2,3,3
34,465,1144,Mated,QQ,Value,2,3,3
34,471,1145,Nonmated,QQ,Value,2,3,3
34,477,1146,Nonmated,QQ,Value,1,1,1
34,483,1147,Nonmated,QQ,Value,1,1,2
34,492,1148,Nonmated,QQ,Value,2,3,3
34,492,1149,Nonmated,QQ,Value,2,3,3
34,503,1150,Nonmated,QQ,Value,2,3,3
34,507,1151,Nonmated,QQ,Value,2,3,3
34,515,1152,Mated,QQ,Value,3,5,3
34,520,1153,Mated,QQ,Value,2,3,3
34,527,1154,Nonmated,QQ,Value,2,3,3
34,569,1155,Nonmated,QQ,Value,2,3,3
34,597,1156,Mated,QQ,Value,3,5,2
34,618,1157,Nonmated,QQ,Value,1,1,2
35,12,1158,Nonmated,QQ,Value,2,3,4
35,38,1159,Mated,QQ,Value,3,5,2
35,54,1160,Mated,QQ,Value,3,5,3
35,64,1161,Nonmated,QQ,Value,1,1,1
35,65,1162,Nonmated,QQ,Value,1,1,1
35,76,1163,Nonmated,QQ,Value,2,4,4
35,84,1164,Mated,QQ,Value,2,3,4
35,85,1165,Mated,QQ,Value,3,5,2
35,107,1166,Mated,QQ,Value,3,5,2
35,117,1167,Mated,QQ,Value,3,5,2
35,136,1168,Nonmated,QQ,Value,2,3,4
35,149,1169,Nonmated,QQ,Value,2,3,4
35,151,1170,Mated,QQ,Value,3,5,3
35,186,1171,Nonmated,QQ,Value,2,3,3
35,237,1172,Nonmated,QQ,Value,1,1,2
35,242,1173,Nonmated,QQ,Value,2,3,4
35,246,1174,Nonmated,QQ,Value,1,1,1
35,257,1175,Mated,QQ,Value,3,5,2
35,293,1176,Nonmated,QQ,Value,1,1,2
35,295,1177,Mated,QQ,Value,3,5,3
35,351,1178,Nonmated,QQ,Value,2,3,3
35,370,1179,Nonmated,QQ,Value,1,1,3
35,372,1180,Mated,QQ,Value,2,3,3
35,394,1181,Mated,QQ,Value,2,3,4
35,421,1182,Nonmated,QQ,Value,2,3,4
35,425,1183,Nonmated,QQ,Value,1,1,1
35,445,1184,Nonmated,QQ,Value,2,3,4
35,467,1185,Mated,QQ,Value,2,3,4
35,469,1186,Nonmated,QQ,Value,2,3,4
35,507,1187,Nonmated,QQ,Value,2,3,3
35,518,1188,Nonmated,QQ,Value,2,3,4
35,522,1189,Nonmated,QQ,Value,2,3,3
35,526,1190,Nonmated,QQ,Value,1,1,1
35,541,1191,Mated,QQ,Value,3,5,2
35,580,1192,Nonmated,QQ,Value,2,3,3
36,27,1193,Nonmated,QQ,Value,1,1,2
36,105,1194,Nonmated,QQ,Value,1,1,3
36,155,1195,Mated,QQ,Value,3,5,4
36,223,1196,Nonmated,QQ,Value,2,3,4
36,256,1197,Nonmated,QQ,Value,2,3,4
36,269,1198,Nonmated,QQ,Value,2,3,4
36,280,1199,Mated,QQ,Value,2,2,4
36,339,1200,Nonmated,QQ,Value,2,2,4
36,466,1201,Nonmated,QQ,Value,2,3,4
36,470,1202,Mated,QQ,Value,3,5,3
36,504,1203,Nonmated,QQ,Value,1,1,2
36,533,1204,Mated,QQ,Value,2,2,4
36,557,1205,Nonmated,QQ,Value,2,3,4
36,595,1206,Mated,QQ,Value,3,5,3
36,615,1207,Nonmated,QQ,Value,1,1,2
37,39,1208,Mated,QQ,Value,2,2,4
37,52,1209,Mated,QQ,Value,2,3,4
37,108,1210,Nonmated,QQ,Value,1,1,2
37,160,1211,Nonmated,QQ,Value,2,4,4
37,227,1212,Nonmated,QQ,Value,1,1,1
37,399,1213,Nonmated,QQ,Value,2,3,4
37,474,1214,Nonmated,QQ,Value,1,1,3
37,535,1215,Nonmated,QQ,Value,1,1,3
37,584,1216,Nonmated,QQ,Value,1,1,4
37,590,1217,Nonmated,QQ,Value,2,2,4
38,17,1218,Nonmated,QQ,Value,2,3,3
38,33,1219,Nonmated,QQ,Value,1,1,1
38,165,1220,Nonmated,QQ,Value,2,3,3
38,203,1221,Nonmated,QQ,Value,2,3,3
38,319,1222,Nonmated,QQ,Value,2,3,4
38,356,1223,Nonmated,QQ,Value,1,1,1
38,377,1224,Nonmated,QQ,Value,2,3,4
38,452,1225,Nonmated,QQ,Value,1,1,1
38,519,1226,Mated,QQ,Value,2,3,4
38,561,1227,Mated,QQ,Value,3,5,2
39,3,1228,Nonmated,QQ,Value,1,1,3
39,21,1229,Nonmated,QQ,Value,2,2,5
39,62,1230,Mated,QQ,Value,1,1,3
39,72,1231,Nonmated,QQ,Value,2,2,4
39,185,1232,Nonmated,QQ,Value,2,3,5
39,191,1233,Mated,QQ,Value,3,5,3
39,208,1234,Nonmated,QQ,Value,2,2,5
39,215,1235,Nonmated,QQ,Value,2,3,4
39,250,1236,Mated,QQ,Value,2,4,4
39,279,1237,Mated,QQ,Value,3,5,3
39,308,1238,Nonmated,QQ,Value,2,2,4
39,316,1239,Nonmated,QQ,Value,2,3,5
39,324,1240,Nonmated,QQ,Value,2,2,4
39,354,1241,Mated,QQ,Value,2,2,3
39,355,1242,Nonmated,QQ,Value,1,1,3
39,410,1243,Nonmated,QQ,Value,2,3,4
