exID,pairID,responseID,ground_truth,value_decision,response3,response5,response7,reported_difficulty
7,248,550,Mated,1B_NoValue,NA,NA,NA,NA
7,257,551,Nonmated,1A_Value,1,1,1,3
7,258,552,Mated,1A_Value,3,5,7,3
7,259,553,Mated,1A_Value,1,1,1,3
7,263,554,Nonmated,1B_NoValue,NA,NA,NA,NA
7,268,555,Nonmated,1A_Value,1,1,1,2
7,274,556,Mated,1A_Value,3,5,7,3
7,276,557,Nonmated,1B_NoValue,NA,NA,NA,NA
7,284,558,Nonmated,1A_Value,1,1,1,3
7,295,559,Nonmated,1B_NoValue,NA,NA,NA,NA
7,296,560,Nonmated,1A_Value,1,1,1,3
8,3,561,Mated,1A_Value,2,4,6,3
8,7,562,Mated,1A_Value,2,3,4,3
8,16,563,Nonmated,1A_Value,1,1,1,4
8,24,564,Mated,1A_Value,3,5,7,3
8,32,565,Mated,1A_Value,3,5,7,4
8,38,566,Mated,1A_Value,1,1,1,2
8,46,567,Nonmated,1A_Value,2,4,5,3
8,48,568,Nonmated,1A_Value,2,2,3,3
8,53,569,Nonmated,1A_Value,2,2,3,2
8,68,570,Mated,1A_Value,3,5,7,2
8,70,571,Mated,1A_Value,2,4,5,3
8,145,572,Nonmated,1A_Value,2,4,5,3
8,82,573,Nonmated,1A_Value,2,2,3,4
8,91,574,Mated,1A_Value,3,5,7,2
8,99,575,Nonmated,1A_Value,2,2,3,2
8,251,576,Mated,1A_Value,3,5,7,3
8,106,577,Nonmated,1A_Value,2,3,4,4
8,115,578,Nonmated,1B_NoValue,NA,NA,NA,NA
8,119,579,Mated,1A_Value,2,4,6,3
8,129,580,Nonmated,1A_Value,1,1,1,3
8,139,581,Nonmated,1A_Value,1,1,1,1
8,148,582,Mated,1A_Value,2,4,5,3
8,158,583,Mated,1A_Value,2,4,6,4
8,161,584,Nonmated,1A_Value,1,1,1,1
8,173,585,Nonmated,1A_Value,1,1,1,3
8,181,586,Mated,1A_Value,2,2,3,3
8,182,587,Nonmated,1A_Value,1,1,1,1
8,188,588,Nonmated,1A_Value,2,3,4,3
8,211,589,Mated,1A_Value,2,4,6,3
8,212,590,Mated,1A_Value,3,5,7,4
8,216,591,Nonmated,1A_Value,1,1,1,3
8,224,592,Mated,1A_Value,3,5,7,2
8,229,593,Mated,1A_Value,2,3,4,4
8,246,594,Nonmated,1B_NoValue,NA,NA,NA,NA
8,249,595,Nonmated,1A_Value,2,4,5,2
8,252,596,Nonmated,1A_Value,2,4,5,3
8,263,597,Nonmated,1B_NoValue,NA,NA,NA,NA
8,274,598,Mated,1A_Value,3,5,7,3
8,281,599,Mated,1B_NoValue,NA,NA,NA,NA
8,282,600,Mated,1A_Value,3,5,7,3
9,1,601,Mated,1A_Value,3,5,7,3
9,8,602,Nonmated,1A_Value,1,1,1,1
9,35,603,Mated,1A_Value,1,1,1,4
9,132,604,Nonmated,1A_Value,2,4,5,3
9,40,605,Mated,1A_Value,1,1,1,4
9,45,606,Mated,1A_Value,2,4,5,3
9,49,607,Nonmated,1A_Value,1,1,1,3
9,52,608,Nonmated,1A_Value,2,4,5,2
9,56,609,Nonmated,1A_Value,1,1,1,4
9,59,610,Nonmated,1A_Value,2,4,5,3
9,69,611,Mated,1A_Value,2,4,5,3
9,75,612,Nonmated,1A_Value,1,1,1,5
9,76,613,Nonmated,1A_Value,1,1,1,2
9,81,614,Nonmated,1A_Value,1,1,1,3
9,126,615,Nonmated,1A_Value,1,1,1,2
9,130,616,Mated,1A_Value,2,4,5,2
9,143,617,Mated,1A_Value,3,5,7,3
9,154,618,Nonmated,1A_Value,1,1,1,3
9,155,619,Mated,1A_Value,2,4,5,2
9,163,620,Mated,1A_Value,1,1,1,3
9,164,621,Mated,1A_Value,3,5,7,2
9,171,622,Mated,1A_Value,2,4,5,3
9,179,623,Nonmated,1A_Value,1,1,1,2
9,279,624,Nonmated,1A_Value,1,1,1,2
9,195,625,Mated,1A_Value,1,1,1,2
9,203,626,Nonmated,1A_Value,1,1,1,2
9,207,627,Nonmated,1A_Value,2,4,5,3
9,215,628,Nonmated,1A_Value,2,4,5,3
9,217,629,Nonmated,1A_Value,1,1,1,3
9,222,630,Nonmated,1A_Value,2,4,5,3
9,226,631,Nonmated,1A_Value,1,1,1,3
9,261,632,Nonmated,1A_Value,2,4,5,3
9,234,633,Nonmated,1A_Value,1,1,1,4
9,238,634,Nonmated,1A_Value,1,1,1,3
9,239,635,Nonmated,1A_Value,2,4,5,3
9,247,636,Nonmated,1A_Value,1,1,1,2
9,248,637,Mated,1B_NoValue,NA,NA,NA,NA
9,257,638,Nonmated,1A_Value,1,1,1,3
9,258,639,Mated,1A_Value,3,5,7,3
9,268,640,Nonmated,1A_Value,1,1,1,3
10,1,641,Mated,1A_Value,2,4,5,3
10,2,642,Nonmated,1A_Value,1,1,1,2
10,5,643,Nonmated,1A_Value,2,2,3,3
10,8,644,Nonmated,1A_Value,1,1,1,2
10,9,645,Mated,1A_Value,2,4,6,3
10,12,646,Nonmated,1A_Value,1,1,1,2
10,16,647,Nonmated,1A_Value,2,3,4,4
10,17,648,Mated,1A_Value,2,4,5,3
10,19,649,Nonmated,1A_Value,2,4,5,3
10,24,650,Mated,1A_Value,2,4,6,3
10,35,651,Mated,1A_Value,1,1,1,2
10,192,652,Mated,1A_Value,2,4,6,3
10,37,653,Nonmated,1A_Value,2,2,3,3
10,132,654,Nonmated,1A_Value,2,4,5,3
10,38,655,Mated,1A_Value,2,4,6,3
10,40,656,Mated,1A_Value,2,2,2,4
10,45,657,Mated,1A_Value,2,4,5,3
10,46,658,Nonmated,1A_Value,1,1,1,3
10,47,659,Nonmated,1A_Value,2,4,5,3
10,48,660,Nonmated,1A_Value,2,4,5,3
10,49,661,Nonmated,1A_Value,2,2,2,3
10,52,662,Nonmated,1A_Value,2,4,5,3
10,56,663,Nonmated,1A_Value,1,1,1,2
10,59,664,Nonmated,1A_Value,2,4,5,3
10,60,665,Mated,1A_Value,2,4,5,3
10,62,666,Nonmated,1A_Value,2,2,3,3
10,65,667,Nonmated,1A_Value,2,4,5,2
10,69,668,Mated,1A_Value,2,3,4,4
10,70,669,Mated,1A_Value,2,4,5,3
10,71,670,Nonmated,1B_NoValue,NA,NA,NA,NA
10,75,671,Nonmated,1B_NoValue,NA,NA,NA,NA
10,76,672,Nonmated,1A_Value,2,4,5,3
10,81,673,Nonmated,1A_Value,1,1,1,3
10,82,674,Nonmated,1A_Value,2,4,5,3
10,91,675,Mated,1A_Value,3,5,7,3
10,106,676,Nonmated,1A_Value,1,1,1,3
10,112,677,Mated,1A_Value,2,4,5,3
10,113,678,Mated,1A_Value,2,2,3,4
10,115,679,Nonmated,1A_Value,2,3,4,3
10,119,680,Mated,1A_Value,2,2,3,4
10,122,681,Nonmated,1A_Value,1,1,1,2
10,123,682,Nonmated,1A_Value,2,2,2,4
10,126,683,Nonmated,1A_Value,1,1,1,3
10,128,684,Nonmated,1A_Value,1,1,1,3
10,129,685,Nonmated,1A_Value,1,1,1,2
10,130,686,Mated,1A_Value,2,3,4,3
10,133,687,Mated,1A_Value,3,5,7,3
10,291,688,Mated,1A_Value,2,2,3,3
10,143,689,Mated,1A_Value,2,4,6,2
10,151,690,Mated,1A_Value,2,3,4,4
10,152,691,Mated,1A_Value,2,4,5,3
10,154,692,Nonmated,1A_Value,1,1,1,3
10,280,693,Mated,1A_Value,2,2,2,3
10,155,694,Mated,1A_Value,2,4,5,3
10,160,695,Mated,1A_Value,2,3,4,4
10,161,696,Nonmated,1A_Value,2,3,4,3
10,162,697,Mated,1A_Value,2,2,3,3
10,163,698,Mated,1A_Value,2,3,4,3
10,164,699,Mated,1A_Value,1,1,1,4
10,171,700,Mated,1A_Value,2,2,3,3
10,174,701,Nonmated,1A_Value,2,2,2,3
10,178,702,Mated,1A_Value,2,4,5,3
10,279,703,Nonmated,1A_Value,2,2,3,3
10,179,704,Nonmated,1A_Value,2,2,2,3
10,182,705,Nonmated,1A_Value,1,1,1,2
10,188,706,Nonmated,1A_Value,2,2,2,4
10,195,707,Mated,1A_Value,1,1,1,2
10,202,708,Nonmated,1A_Value,2,4,5,4
10,203,709,Nonmated,1A_Value,2,4,5,3
10,207,710,Nonmated,1A_Value,1,1,1,3
10,285,711,Nonmated,1A_Value,2,2,3,3
10,209,712,Nonmated,1A_Value,2,4,5,2
10,212,713,Mated,1A_Value,2,4,5,3
10,215,714,Nonmated,1A_Value,2,2,3,3
10,217,715,Nonmated,1A_Value,1,1,1,2
10,219,716,Nonmated,1A_Value,1,1,1,3
10,221,717,Nonmated,1A_Value,2,4,5,3
10,222,718,Nonmated,1A_Value,2,2,3,3
10,261,719,Nonmated,1A_Value,2,2,3,3
10,226,720,Nonmated,1A_Value,2,2,2,4
10,229,721,Mated,1A_Value,2,2,3,4
10,272,722,Mated,1A_Value,2,4,5,2
10,230,723,Mated,1A_Value,2,4,5,3
10,234,724,Nonmated,1A_Value,2,2,3,3
10,238,725,Nonmated,1A_Value,1,1,1,3
10,239,726,Nonmated,1A_Value,2,2,3,3
10,240,727,Mated,1A_Value,2,4,5,3
10,246,728,Nonmated,1A_Value,2,2,2,3
10,247,729,Nonmated,1A_Value,1,1,1,3
10,248,730,Mated,1B_NoValue,NA,NA,NA,NA
10,257,731,Nonmated,1A_Value,1,1,1,3
10,258,732,Mated,1A_Value,2,4,6,3
10,259,733,Mated,1A_Value,2,4,6,3
10,263,734,Nonmated,1B_NoValue,NA,NA,NA,NA
10,268,735,Nonmated,1A_Value,1,1,1,3
10,274,736,Mated,1A_Value,2,2,3,3
10,276,737,Nonmated,1B_NoValue,NA,NA,NA,NA
10,284,738,Nonmated,1A_Value,2,4,5,2
10,295,739,Nonmated,1A_Value,2,3,4,4
10,296,740,Nonmated,1A_Value,2,4,5,3
11,3,741,Mated,1A_Value,2,4,6,3
11,7,742,Mated,1A_Value,2,2,3,4
11,18,743,Nonmated,1A_Value,2,4,5,4
11,21,744,Nonmated,1A_Value,2,2,2,3
11,32,745,Mated,1A_Value,3,5,7,2
11,53,746,Nonmated,1A_Value,2,2,3,3
11,68,747,Mated,1A_Value,3,5,7,3
11,145,748,Nonmated,1A_Value,2,4,5,3
11,74,749,Nonmated,1A_Value,1,1,1,3
11,97,750,Nonmated,1A_Value,2,3,4,4
11,99,751,Nonmated,1A_Value,2,4,5,3
11,251,752,Mated,1A_Value,3,5,7,2
11,103,753,Nonmated,1A_Value,2,2,2,4
11,105,754,Mated,1A_Value,2,4,5,4
11,131,755,Nonmated,1A_Value,2,4,5,3
11,135,756,Mated,1A_Value,2,4,6,4
11,138,757,Nonmated,1A_Value,2,4,5,4
11,139,758,Nonmated,1A_Value,1,1,1,2
11,144,759,Mated,1A_Value,2,4,6,3
11,148,760,Mated,1A_Value,2,4,5,3
11,150,761,Mated,1A_Value,3,5,7,3
11,153,762,Nonmated,1A_Value,2,2,2,4
11,158,763,Mated,1A_Value,2,4,6,3
11,166,764,Nonmated,1A_Value,2,4,6,3
11,169,765,Nonmated,1A_Value,2,4,5,3
11,173,766,Nonmated,1A_Value,1,1,1,3
11,181,767,Mated,1A_Value,2,4,5,4
11,193,768,Nonmated,1A_Value,2,4,5,3
11,206,769,Mated,1A_Value,2,2,2,4
11,211,770,Mated,1A_Value,2,4,6,3
11,216,771,Nonmated,1A_Value,2,2,2,4
11,224,772,Mated,1A_Value,2,4,6,4
11,249,773,Nonmated,1A_Value,2,4,5,3
11,250,774,Mated,1A_Value,3,5,7,3
11,252,775,Nonmated,1A_Value,2,4,5,4
11,278,776,Mated,1A_Value,3,5,7,3
11,281,777,Mated,1A_Value,1,1,1,3
11,282,778,Mated,1A_Value,2,4,6,3
11,288,779,Mated,1A_Value,2,4,5,4
11,299,780,Nonmated,1A_Value,2,2,2,3
12,4,781,Mated,1A_Value,3,5,7,2
12,231,782,Nonmated,1A_Value,2,2,2,2
12,6,783,Nonmated,1A_Value,2,4,6,3
12,13,784,Mated,1A_Value,2,4,5,3
12,184,785,Nonmated,1A_Value,2,4,5,3
12,14,786,Nonmated,1A_Value,1,1,1,3
12,18,787,Nonmated,1A_Value,2,2,3,3
12,21,788,Nonmated,1A_Value,1,1,1,3
12,22,789,Mated,1A_Value,3,5,7,2
12,43,790,Mated,1A_Value,3,5,7,2
12,23,791,Nonmated,1A_Value,1,1,1,2
12,26,792,Nonmated,1A_Value,1,1,1,2
12,27,793,Nonmated,1A_Value,2,2,2,2
12,28,794,Nonmated,1A_Value,1,1,1,2
12,30,795,Nonmated,1A_Value,2,4,5,3
12,31,796,Nonmated,1A_Value,2,4,5,3
12,34,797,Nonmated,1A_Value,2,2,2,3
12,39,798,Mated,1A_Value,2,4,5,2
12,41,799,Nonmated,1A_Value,2,4,5,2
12,78,800,Nonmated,1A_Value,2,2,2,2
12,220,801,Mated,1A_Value,3,5,7,1
12,42,802,Mated,1A_Value,3,5,7,1
12,51,803,Mated,1A_Value,2,4,5,3
12,54,804,Mated,1A_Value,2,3,4,3
12,55,805,Nonmated,1A_Value,1,1,1,1
12,58,806,Mated,1A_Value,2,2,3,3
12,64,807,Nonmated,1A_Value,2,4,5,2
12,66,808,Mated,1A_Value,2,4,6,2
12,67,809,Mated,1A_Value,2,2,2,3
12,74,810,Nonmated,1A_Value,1,1,1,1
12,84,811,Nonmated,1A_Value,1,1,1,3
12,87,812,Nonmated,1A_Value,1,1,1,2
12,88,813,Nonmated,1A_Value,2,2,3,3
12,92,814,Mated,1A_Value,3,5,7,2
12,97,815,Nonmated,1A_Value,2,2,3,4
12,103,816,Nonmated,1A_Value,1,1,1,3
12,105,817,Mated,1A_Value,2,4,6,2
12,109,818,Nonmated,1A_Value,1,1,1,1
12,111,819,Mated,1A_Value,3,5,7,2
12,180,820,Mated,1A_Value,3,5,7,2
12,116,821,Mated,1A_Value,3,5,7,2
12,117,822,Nonmated,1A_Value,2,2,2,2
12,275,823,Nonmated,1A_Value,2,4,5,2
12,121,824,Nonmated,1A_Value,2,4,5,3
12,125,825,Mated,1A_Value,2,4,6,3
12,127,826,Nonmated,1A_Value,2,4,5,3
12,131,827,Nonmated,1A_Value,2,4,5,3
12,135,828,Mated,1A_Value,2,4,5,3
12,137,829,Mated,1A_Value,2,4,5,2
12,138,830,Nonmated,1A_Value,2,2,3,3
12,141,831,Nonmated,1A_Value,1,1,1,1
12,144,832,Mated,1A_Value,2,4,6,2
12,146,833,Mated,1A_Value,2,4,5,3
12,147,834,Mated,1A_Value,2,4,6,3
12,149,835,Mated,1A_Value,2,4,5,3
12,228,836,Mated,1A_Value,2,2,2,3
12,150,837,Mated,1A_Value,2,4,6,2
12,153,838,Nonmated,1A_Value,1,1,1,2
12,157,839,Nonmated,1A_Value,2,3,4,3
12,166,840,Nonmated,1A_Value,2,2,2,3
12,167,841,Mated,1A_Value,3,5,7,2
12,168,842,Nonmated,1A_Value,1,1,1,2
12,169,843,Nonmated,1A_Value,2,2,3,3
12,172,844,Nonmated,1A_Value,2,4,5,2
12,176,845,Mated,1A_Value,2,2,3,3
12,183,846,Nonmated,1A_Value,2,2,2,3
12,196,847,Nonmated,1A_Value,2,4,6,3
12,189,848,Nonmated,1A_Value,2,2,2,3
12,190,849,Nonmated,1A_Value,2,2,2,3
12,193,850,Nonmated,1A_Value,2,2,3,2
12,194,851,Nonmated,1A_Value,2,3,4,3
12,197,852,Nonmated,1A_Value,1,1,1,3
12,198,853,Mated,1A_Value,2,4,5,2
12,199,854,Nonmated,1A_Value,2,2,2,3
12,200,855,Nonmated,1A_Value,1,1,1,2
12,204,856,Nonmated,1A_Value,2,3,4,3
12,205,857,Nonmated,1A_Value,2,2,2,3
12,206,858,Mated,1A_Value,2,2,3,3
12,218,859,Mated,1A_Value,2,4,6,2
12,232,860,Mated,1A_Value,3,5,7,2
12,235,861,Nonmated,1A_Value,1,1,1,2
12,233,862,Nonmated,1A_Value,1,1,1,2
12,242,863,Nonmated,1A_Value,2,2,2,2
12,243,864,Mated,1A_Value,3,5,7,2
12,250,865,Mated,1A_Value,3,5,7,1
12,253,866,Nonmated,1A_Value,2,4,5,2
12,256,867,Mated,1A_Value,3,5,7,2
12,262,868,Nonmated,1A_Value,1,1,1,2
12,264,869,Nonmated,1A_Value,2,2,2,2
12,265,870,Nonmated,1A_Value,2,2,2,3
12,266,871,Nonmated,1A_Value,2,2,3,2
12,269,872,Mated,1A_Value,2,4,6,2
12,278,873,Mated,1A_Value,3,5,7,1
12,283,874,Nonmated,1A_Value,1,1,1,2
12,286,875,Nonmated,1A_Value,2,4,5,2
12,288,876,Mated,1A_Value,2,4,6,2
12,290,877,Nonmated,1A_Value,2,4,5,2
12,293,878,Mated,1A_Value,2,4,5,2
12,298,879,Mated,1A_Value,3,5,7,1
12,299,880,Nonmated,1A_Value,2,3,4,2
13,5,881,Nonmated,1A_Value,2,4,5,2
13,8,882,Nonmated,1A_Value,1,1,1,1
13,13,883,Mated,1A_Value,2,4,5,3
13,18,884,Nonmated,1A_Value,1,1,1,2
13,21,885,Nonmated,1A_Value,1,1,1,2
13,31,886,Nonmated,1A_Value,2,4,5,2
13,192,887,Mated,1A_Value,3,5,7,1
13,35,888,Mated,1A_Value,2,4,6,3
13,132,889,Nonmated,1A_Value,2,4,5,3
13,52,890,Nonmated,1A_Value,2,2,3,3
13,54,891,Mated,1A_Value,2,4,6,4
13,59,892,Nonmated,1A_Value,2,4,5,3
13,64,893,Nonmated,1A_Value,2,2,3,4
13,65,894,Nonmated,1A_Value,2,4,5,2
13,74,895,Nonmated,1A_Value,1,1,1,2
13,75,896,Nonmated,1A_Value,2,2,3,4
13,81,897,Nonmated,1A_Value,2,2,2,4
13,88,898,Nonmated,1A_Value,2,4,5,2
13,97,899,Nonmated,1A_Value,2,4,5,3
13,103,900,Nonmated,1A_Value,1,1,1,1
13,105,901,Mated,1A_Value,2,4,6,3
13,109,902,Nonmated,1A_Value,1,1,1,1
13,113,903,Mated,1A_Value,2,2,2,4
13,122,904,Nonmated,1A_Value,1,1,1,1
13,125,905,Mated,1A_Value,2,4,5,2
13,127,906,Nonmated,1A_Value,2,4,5,3
13,128,907,Nonmated,1A_Value,1,1,1,3
13,130,908,Mated,1A_Value,3,5,7,2
13,131,909,Nonmated,1A_Value,2,2,2,5
13,291,910,Mated,1A_Value,3,5,7,2
13,133,911,Mated,1A_Value,1,1,1,2
13,135,912,Mated,1A_Value,2,4,5,4
13,138,913,Nonmated,1A_Value,2,4,5,3
13,144,914,Mated,1A_Value,2,4,6,3
13,150,915,Mated,1A_Value,3,5,7,2
13,151,916,Mated,1A_Value,2,4,5,4
13,152,917,Mated,1A_Value,2,4,6,2
13,153,918,Nonmated,1A_Value,2,2,2,4
13,155,919,Mated,1A_Value,2,4,5,3
13,280,920,Mated,1A_Value,2,4,5,3
13,162,921,Mated,1A_Value,2,2,3,5
13,163,922,Mated,1A_Value,3,5,7,3
13,166,923,Nonmated,1A_Value,2,4,5,3
13,167,924,Mated,1A_Value,1,1,1,2
13,168,925,Nonmated,1A_Value,2,2,2,4
13,169,926,Nonmated,1A_Value,2,4,5,3
13,179,927,Nonmated,1A_Value,2,3,4,4
13,279,928,Nonmated,1A_Value,2,4,5,3
13,193,929,Nonmated,1A_Value,2,4,5,2
13,194,930,Nonmated,1A_Value,2,2,2,4
13,203,931,Nonmated,1A_Value,2,2,2,3
13,204,932,Nonmated,1A_Value,2,2,3,3
13,205,933,Nonmated,1A_Value,2,4,5,3
13,206,934,Mated,1A_Value,2,4,5,3
13,207,935,Nonmated,1A_Value,2,4,5,2
13,209,936,Nonmated,1A_Value,2,4,5,3
13,285,937,Nonmated,1A_Value,1,1,1,2
13,215,938,Nonmated,1A_Value,2,4,5,3
13,221,939,Nonmated,1A_Value,2,3,4,3
13,219,940,Nonmated,1A_Value,1,1,1,4
13,226,941,Nonmated,1A_Value,2,4,5,2
13,261,942,Nonmated,1A_Value,2,4,5,2
13,230,943,Mated,1A_Value,3,5,7,2
13,272,944,Mated,1A_Value,3,5,7,1
13,238,945,Nonmated,1A_Value,2,2,2,4
13,239,946,Nonmated,1A_Value,2,2,3,4
13,242,947,Nonmated,1A_Value,1,1,1,1
13,243,948,Mated,1A_Value,3,5,7,1
13,250,949,Mated,1A_Value,3,5,7,2
13,253,950,Nonmated,1A_Value,2,4,6,2
13,256,951,Mated,1A_Value,3,5,7,2
13,257,952,Nonmated,1A_Value,2,4,5,2
13,262,953,Nonmated,1A_Value,1,1,1,1
13,265,954,Nonmated,1A_Value,2,3,4,4
13,278,955,Mated,1A_Value,3,5,7,1
13,283,956,Nonmated,1A_Value,1,1,1,2
13,284,957,Nonmated,1A_Value,2,2,2,4
13,288,958,Mated,1A_Value,2,4,5,2
13,295,959,Nonmated,1A_Value,2,4,5,4
13,299,960,Nonmated,1A_Value,2,4,5,3
14,2,961,Nonmated,1A_Value,2,2,2,3
14,5,962,Nonmated,1A_Value,2,2,3,3
14,8,963,Nonmated,1A_Value,1,1,1,1
14,9,964,Mated,1A_Value,3,5,7,2
14,13,965,Mated,1A_Value,2,2,3,3
14,17,966,Mated,1A_Value,2,4,5,3
14,18,967,Nonmated,1A_Value,2,3,4,3
14,21,968,Nonmated,1A_Value,1,1,1,2
14,28,969,Nonmated,1A_Value,2,2,2,3
14,31,970,Nonmated,1A_Value,2,4,5,3
14,192,971,Mated,1A_Value,2,4,5,3
14,35,972,Mated,1A_Value,2,4,6,3
14,37,973,Nonmated,1A_Value,1,1,1,3
14,132,974,Nonmated,1A_Value,2,2,3,3
14,52,975,Nonmated,1A_Value,2,2,2,3
14,54,976,Mated,1A_Value,1,1,1,2
14,55,977,Nonmated,1A_Value,1,1,1,1
14,59,978,Nonmated,1A_Value,2,4,5,3
14,64,979,Nonmated,1A_Value,2,2,2,2
14,65,980,Nonmated,1A_Value,2,2,3,3
14,74,981,Nonmated,1A_Value,1,1,1,2
14,75,982,Nonmated,1A_Value,2,2,2,3
14,81,983,Nonmated,1A_Value,1,1,1,3
14,84,984,Nonmated,1A_Value,2,2,3,3
14,88,985,Nonmated,1A_Value,1,1,1,3
14,97,986,Nonmated,1A_Value,1,1,1,2
14,103,987,Nonmated,1A_Value,1,1,1,2
14,105,988,Mated,1A_Value,3,5,7,3
14,109,989,Nonmated,1A_Value,1,1,1,1
14,113,990,Mated,1A_Value,2,2,3,3
14,122,991,Nonmated,1A_Value,1,1,1,2
14,123,992,Nonmated,1A_Value,1,1,1,2
14,125,993,Mated,1A_Value,2,4,6,3
14,127,994,Nonmated,1A_Value,2,2,2,3
14,128,995,Nonmated,1A_Value,2,2,2,3
14,130,996,Mated,1A_Value,2,4,6,3
14,131,997,Nonmated,1A_Value,2,2,3,3
14,133,998,Mated,1A_Value,3,5,7,2
14,291,999,Mated,1A_Value,3,5,7,3
14,135,1000,Mated,1A_Value,2,4,6,3
14,137,1001,Mated,1A_Value,2,2,3,3
14,138,1002,Nonmated,1A_Value,2,2,2,3
14,144,1003,Mated,1A_Value,2,4,6,3
14,150,1004,Mated,1A_Value,3,5,7,3
14,151,1005,Mated,1A_Value,2,4,5,3
14,152,1006,Mated,1A_Value,2,4,5,3
14,153,1007,Nonmated,1A_Value,1,1,1,2
14,280,1008,Mated,1A_Value,2,4,5,3
14,155,1009,Mated,1A_Value,2,4,5,3
14,160,1010,Mated,1A_Value,2,4,6,3
14,162,1011,Mated,1A_Value,2,2,3,2
14,163,1012,Mated,1A_Value,3,5,7,3
14,166,1013,Nonmated,1A_Value,2,2,2,3
14,167,1014,Mated,1A_Value,3,5,7,3
14,168,1015,Nonmated,1A_Value,1,1,1,2
14,169,1016,Nonmated,1A_Value,2,3,4,2
14,178,1017,Mated,1A_Value,2,2,3,3
14,179,1018,Nonmated,1A_Value,1,1,1,1
14,279,1019,Nonmated,1A_Value,1,1,1,2
14,193,1020,Nonmated,1A_Value,2,3,4,2
14,194,1021,Nonmated,1A_Value,1,1,1,2
14,197,1022,Nonmated,1A_Value,2,2,3,3
14,198,1023,Mated,1A_Value,2,2,3,3
14,202,1024,Nonmated,1A_Value,2,2,2,3
14,203,1025,Nonmated,1A_Value,2,2,3,3
14,204,1026,Nonmated,1A_Value,2,2,3,3
14,205,1027,Nonmated,1A_Value,1,1,1,2
14,206,1028,Mated,1A_Value,2,2,3,3
14,207,1029,Nonmated,1A_Value,1,1,1,2
14,285,1030,Nonmated,1A_Value,2,2,2,3
14,209,1031,Nonmated,1A_Value,2,4,5,3
14,215,1032,Nonmated,1A_Value,2,2,3,2
14,218,1033,Mated,1A_Value,3,5,7,3
14,219,1034,Nonmated,1A_Value,1,1,1,2
14,221,1035,Nonmated,1A_Value,1,1,1,3
14,226,1036,Nonmated,1A_Value,2,2,2,3
14,261,1037,Nonmated,1A_Value,2,2,2,3
14,272,1038,Mated,1A_Value,2,4,5,2
14,230,1039,Mated,1A_Value,3,5,7,2
14,232,1040,Mated,1A_Value,2,4,5,3
14,238,1041,Nonmated,1A_Value,1,1,1,3
14,239,1042,Nonmated,1A_Value,2,2,3,3
14,240,1043,Mated,1A_Value,2,2,3,3
14,242,1044,Nonmated,1A_Value,2,2,3,2
14,243,1045,Mated,1A_Value,3,5,7,2
14,250,1046,Mated,1A_Value,3,5,7,3
14,253,1047,Nonmated,1A_Value,2,4,5,3
14,256,1048,Mated,1A_Value,3,5,7,3
14,257,1049,Nonmated,1A_Value,2,2,2,3
14,259,1050,Mated,1A_Value,2,4,5,3
14,262,1051,Nonmated,1A_Value,1,1,1,2
14,265,1052,Nonmated,1A_Value,2,2,3,3
14,278,1053,Mated,1A_Value,3,5,7,3
14,283,1054,Nonmated,1A_Value,1,1,1,3
14,284,1055,Nonmated,1A_Value,2,2,3,3
14,288,1056,Mated,1A_Value,2,4,5,3
14,293,1057,Mated,1A_Value,1,1,1,3
14,295,1058,Nonmated,1A_Value,2,2,2,3
14,298,1059,Mated,1A_Value,3,5,7,2
14,299,1060,Nonmated,1A_Value,1,1,1,3
15,3,1061,Mated,1A_Value,2,4,6,3
15,223,1062,Mated,1A_Value,2,4,6,2
15,7,1063,Mated,1A_Value,2,2,3,3
15,10,1064,Nonmated,1A_Value,1,1,1,3
15,11,1065,Nonmated,1A_Value,1,1,1,3
15,15,1066,Mated,1A_Value,2,4,5,3
15,104,1067,Nonmated,1A_Value,2,4,5,2
15,20,1068,Nonmated,1A_Value,1,1,1,2
15,25,1069,Mated,1A_Value,2,4,5,3
15,29,1070,Nonmated,1A_Value,1,1,1,3
15,32,1071,Mated,1A_Value,3,5,7,4
15,33,1072,Mated,1A_Value,3,5,7,3
15,36,1073,Nonmated,1A_Value,2,4,5,3
15,44,1074,Nonmated,1A_Value,1,1,1,2
15,50,1075,Nonmated,1A_Value,1,1,1,2
15,53,1076,Nonmated,1A_Value,2,2,3,4
15,57,1077,Nonmated,1A_Value,1,1,1,3
15,61,1078,Mated,1A_Value,2,4,5,2
15,63,1079,Nonmated,1A_Value,1,1,1,3
15,68,1080,Mated,1A_Value,3,5,7,2
15,225,1081,Mated,1A_Value,3,5,7,2
15,145,1082,Nonmated,1A_Value,1,1,1,3
15,72,1083,Nonmated,1A_Value,2,2,2,3
15,73,1084,Nonmated,1A_Value,1,1,1,2
15,77,1085,Mated,1A_Value,1,1,1,3
15,79,1086,Nonmated,1A_Value,2,4,5,3
15,80,1087,Nonmated,1A_Value,1,1,1,2
15,83,1088,Nonmated,1A_Value,1,1,1,2
15,85,1089,Nonmated,1A_Value,1,1,1,2
15,86,1090,Mated,1A_Value,3,5,7,2
15,89,1091,Nonmated,1A_Value,2,2,3,3
15,90,1092,Nonmated,1A_Value,1,1,1,1
15,93,1093,Nonmated,1A_Value,1,1,1,2
15,94,1094,Mated,1B_NoValue,NA,NA,NA,NA
15,95,1095,Nonmated,1A_Value,2,4,5,2
